,time,event
0,0.5562125032064931,3.0
1,0.5586030893393569,4.0
2,0.6505427768830466,4.0
3,0.6769618984690924,1.0
4,0.7813092931650251,3.0
5,0.8450499645902585,1.0
6,0.8756124059127643,4.0
7,0.9602969726868497,0.0
8,1.037173404608277,1.0
9,1.4518905511875162,0.0
10,1.6239245185259596,1.0
11,1.637763193352246,3.0
12,1.8388275098690405,4.0
13,1.8808737488025522,1.0
14,1.888336762844892,1.0
15,1.8908986169870785,1.0
16,1.9480357359842537,4.0
17,2.0356213340459215,4.0
18,2.081349604223962,3.0
19,2.1333427233497724,2.0
20,2.142737387529904,3.0
21,2.168457281419884,4.0
22,2.2620549802387404,4.0
23,2.2746763612686567,0.0
24,2.300802646250495,0.0
25,2.330693911155056,4.0
26,2.3571125727265434,2.0
27,2.4279035121059227,2.0
28,2.511585326795485,2.0
29,2.513968205359813,0.0
30,2.514234497062464,4.0
31,2.5213975810555587,1.0
32,2.5340082761196228,4.0
33,2.53728550922854,0.0
34,2.560977417523813,3.0
35,2.609644924802814,4.0
36,2.6436942644939685,2.0
37,2.6467814730933754,3.0
38,2.6689823967891746,2.0
39,2.671009558636202,0.0
40,2.674623173476346,1.0
41,2.686637880090841,1.0
42,2.702915453076668,0.0
43,2.7394203177188383,3.0
44,2.74050412442163,3.0
45,2.7462201778524413,4.0
46,2.7537670651052566,0.0
47,2.7954799114655433,3.0
48,2.8099620723199457,3.0
49,2.81284466078331,2.0
