,time,event
0,0.634320385619349,3.0
1,0.8396865862036641,3.0
2,1.6107845466097153,2.0
3,1.6289150588695553,3.0
4,1.7886606864840378,4.0
5,2.9782126102546163,2.0
6,2.989985251446865,0.0
7,3.02546667972341,4.0
8,3.049025782996002,4.0
9,3.1157643043861523,0.0
10,3.16054039244975,4.0
11,3.194031936975173,2.0
12,3.2433192245200795,4.0
13,3.2576178155132385,2.0
14,3.2791890951057705,3.0
15,3.3010974342366106,4.0
16,3.3220141151261955,4.0
17,3.343246138583308,2.0
18,3.3553938452417746,2.0
19,3.388203524223826,0.0
20,3.39816777026864,3.0
21,3.4362716677625675,4.0
22,3.5856806896299824,0.0
23,3.6334744340774017,2.0
24,3.6924946247675687,4.0
25,3.722261141991409,2.0
26,3.763092303521916,3.0
27,3.7779817101552964,2.0
28,3.7793286251734455,2.0
29,3.8112284395841782,0.0
30,3.831242506354777,4.0
31,3.9264986811584923,0.0
32,3.930605832275171,4.0
33,3.9366497725543703,4.0
34,4.1016483486860205,2.0
35,4.136585189240487,1.0
36,4.296063176031258,1.0
37,4.333701560517597,0.0
38,4.40655944664958,0.0
39,4.415748278484015,2.0
40,4.417999662999572,1.0
41,4.440866113540658,3.0
42,4.451112032887236,0.0
43,4.452800109172009,1.0
44,4.454699275315377,4.0
45,4.5041821389917756,2.0
46,4.516847708726148,4.0
47,4.52304433329311,4.0
48,4.546695354944225,1.0
49,4.597751857331867,3.0
