,time,event
0,0.5212512940174981,4.0
1,0.7063255386633103,4.0
2,0.7462322064262149,2.0
3,0.7574424966943618,2.0
4,0.833263649195218,0.0
5,1.5240615975413063,0.0
6,1.5690423059749385,0.0
7,1.5991734826409754,1.0
8,2.164790366880957,4.0
9,2.516612968896258,4.0
10,2.644124989234825,2.0
11,2.684181737445943,1.0
12,2.8781532232908953,4.0
13,2.8849723985709623,1.0
14,2.9532088168872543,2.0
15,2.9763895567270042,0.0
16,3.1595033074879706,2.0
17,3.681817479251187,2.0
18,3.7003905576130354,2.0
19,3.8596010478632103,1.0
20,3.962298917581603,1.0
21,3.981271842313929,0.0
22,4.182570857334973,4.0
23,4.234556869762012,3.0
24,4.692420462504338,3.0
25,4.748955334963989,3.0
26,4.886808558397227,3.0
27,4.894197981885385,2.0
28,4.991808477249982,1.0
29,5.077911245552821,0.0
30,5.393337004952135,4.0
31,5.504835118074209,2.0
32,5.544701587205962,1.0
33,5.704643282890827,2.0
34,6.033897713163205,2.0
35,8.305291741121803,1.0
36,8.48507064873174,1.0
37,8.485599524627856,0.0
38,8.525785864155502,2.0
39,8.605249788686402,0.0
40,8.625126510889196,3.0
41,8.727870547437975,1.0
42,8.873854169506396,2.0
43,8.994512628565703,1.0
44,9.076729707739696,0.0
45,9.141380882241098,4.0
46,9.194701296898343,2.0
47,9.306368069772471,0.0
48,9.31749256799359,1.0
49,9.33993801634223,0.0
50,9.443010030648612,0.0
51,9.533755760996078,4.0
52,9.549735700094418,3.0
53,9.795057831228133,2.0
54,9.849397818203661,4.0
55,9.877437633870246,1.0
56,9.89799635575239,2.0
57,9.99197445302741,3.0
