,time,event
0,0.07397139971101309,3.0
1,0.22399809788787084,1.0
2,0.7403578696654759,1.0
3,1.0735428626404933,3.0
4,1.1117400123429095,3.0
5,1.1630483663489384,3.0
6,1.256639988185909,2.0
7,1.305498041495447,0.0
8,1.3081393135337231,2.0
9,1.4523050865307183,2.0
10,1.5119721440546625,3.0
11,1.552567906568177,0.0
12,1.5898083467653614,3.0
13,1.6115842652347183,1.0
14,1.6984568808479281,1.0
15,1.7055809183235546,1.0
16,1.9541876261627134,1.0
17,2.0746470727579895,1.0
18,2.2888598872563373,2.0
19,2.2947816492730095,3.0
20,2.324767465095742,1.0
21,2.4089533347202696,4.0
22,2.409527526176254,1.0
23,2.4225775904998708,3.0
24,2.5591551584275347,3.0
25,2.601457151907701,4.0
26,2.6808798731944057,2.0
27,2.706268236482974,1.0
28,2.7645590801592546,1.0
29,2.8073100921259413,1.0
30,2.8256210494875584,2.0
31,2.830872593872383,3.0
32,2.861481544603593,4.0
33,2.9228507931561833,2.0
34,2.9436553081432044,4.0
35,2.9540375568566666,3.0
36,2.9675150487534525,2.0
37,3.0643556235547096,4.0
38,3.109971116811565,0.0
39,3.124267162071689,0.0
40,3.1271567077651716,2.0
41,3.1321135182555833,4.0
42,3.144150346555219,3.0
43,3.1458652227246326,0.0
44,3.166672893482463,0.0
45,3.179235878814372,4.0
46,3.2108825637427563,4.0
47,3.2226307488642982,4.0
48,3.2230788170114795,2.0
49,3.239257521047206,4.0
