,time,event
0,0.7265578449396835,3.0
1,1.1421436555034097,3.0
2,1.4323435709081433,4.0
3,1.482279466935358,2.0
4,1.840301341447872,3.0
5,2.3290448207606165,0.0
6,2.616071078379485,0.0
7,3.0475155951157933,2.0
8,3.2540144196576897,3.0
9,3.3370250664624432,3.0
10,3.401161932623282,2.0
11,3.7583075324316866,2.0
12,3.7626822741053294,1.0
13,3.762692277717633,0.0
14,3.8218077773907897,4.0
15,3.8593492210959273,4.0
16,3.8784719930304496,2.0
17,3.9183423495065552,1.0
18,3.9325653752604297,3.0
19,3.9338726797726977,4.0
20,3.957755351690865,0.0
21,3.987600430566916,0.0
22,3.988769046005474,2.0
23,4.002275180268408,4.0
24,4.002600318265738,1.0
25,4.0904699208015485,4.0
26,4.108650695885742,1.0
27,4.1591481150278895,4.0
28,4.167622535196142,0.0
29,4.198488924055576,1.0
30,4.209082335811697,4.0
31,4.224127051388986,1.0
32,4.238787751954561,0.0
33,4.26656055540176,2.0
34,4.329384885458069,2.0
35,4.342678136801231,0.0
36,4.352161773297712,1.0
37,4.397434392584743,0.0
38,4.406776592372055,1.0
39,4.412421812345287,4.0
40,4.419235846156129,1.0
41,4.447921379984908,1.0
42,4.506044699866566,2.0
43,4.5406953199600215,3.0
44,4.5582662656718105,4.0
45,4.558779804180693,4.0
46,4.597305267141607,2.0
47,4.618745328555177,0.0
48,4.672297622882071,0.0
49,4.675060285183543,4.0
