,time,event
0,1.608653029501591,0.0
1,1.678758905177432,4.0
2,1.759403434368641,0.0
3,1.8012670283595005,4.0
4,1.838514312771952,0.0
5,1.9089308834616183,4.0
6,2.0636343677098794,0.0
7,2.2399061419547945,3.0
8,2.3393062261648536,4.0
9,2.4709708908668437,0.0
10,2.7785146074748153,2.0
11,2.819052080095978,4.0
12,2.91373687663496,0.0
13,3.0992797764435207,0.0
14,3.1042019632230162,0.0
15,3.42570357705328,2.0
16,3.513545909260867,4.0
17,3.6041423378758943,3.0
18,3.648534530147408,0.0
19,3.895018559094063,0.0
20,3.9430421853785584,0.0
21,4.054474322144064,4.0
22,4.068098437926352,4.0
23,4.1295577986991985,1.0
24,4.17308575835633,2.0
25,4.216783701209991,4.0
26,4.370694397312305,0.0
27,4.3830994670399805,2.0
28,4.416773860755349,0.0
29,4.512108846153728,3.0
30,4.544898273730603,2.0
31,4.591254180569605,1.0
32,4.591449490216914,4.0
33,4.6021797517669585,0.0
34,4.625747691485217,4.0
35,4.631627259545389,1.0
36,4.6539933818645975,4.0
37,4.766743317033851,4.0
38,4.847361539591907,3.0
39,4.9771735488250775,1.0
40,5.016844422123675,4.0
41,5.06583777413345,1.0
42,5.303277690134723,2.0
43,5.392311837069742,4.0
44,5.460896527689676,0.0
45,5.5504328612625455,4.0
46,5.868990610205734,4.0
47,5.994595826411069,1.0
48,6.130214970598807,4.0
49,6.24334291984338,2.0
50,6.317826585599528,4.0
51,6.340689588697191,1.0
52,6.348513582254428,2.0
53,6.4572353966688505,2.0
54,6.513731756376072,3.0
55,6.515055348669452,4.0
56,6.517078404294522,0.0
57,6.60954144922472,4.0
58,6.63592303546581,0.0
59,6.77183773669841,4.0
60,6.964357278313312,0.0
61,6.987681950572441,4.0
62,7.6326018423744335,3.0
63,7.8119370558498815,4.0
64,8.40248945083791,4.0
65,8.81729679961033,0.0
66,8.829187927710795,4.0
67,8.956478344615395,4.0
68,8.98593491953118,2.0
69,8.994654819393709,2.0
70,9.051073939982428,0.0
71,9.85207557923482,0.0
72,10.178982786268513,0.0
73,10.237002843486444,3.0
74,10.560771818567682,4.0
75,10.840057855208174,4.0
76,11.606751601478098,4.0
77,12.483758804112227,0.0
78,13.645590576062833,0.0
79,13.987211606611446,2.0
80,14.52034105166055,4.0
81,14.981362374312685,4.0
82,15.14023488814513,1.0
83,15.551127722719846,2.0
84,15.572227228785488,3.0
85,15.783576708401958,1.0
86,15.808392387354226,4.0
87,15.882500440997388,3.0
88,16.21673021150008,3.0
89,16.485223510794953,2.0
90,16.552671803704694,2.0
91,16.707229608724507,1.0
92,16.89145518652096,4.0
93,16.97135094295519,2.0
94,17.040508438906848,1.0
95,17.361613776303518,3.0
96,17.795270260513455,1.0
97,18.113788963415775,0.0
98,19.282684485130883,2.0
99,19.965431200453317,4.0
100,20.01823055984848,4.0
101,20.09505797070663,4.0
102,20.2565231580048,4.0
103,20.779499169501463,2.0
104,20.928191632176116,1.0
105,21.030183609212735,3.0
106,21.056369482961664,2.0
107,21.25457025697438,1.0
108,21.34788533959742,3.0
109,21.77176753266282,2.0
110,21.950710385514853,4.0
111,22.162104861889407,2.0
112,22.185327233778096,2.0
113,22.45176122257531,2.0
114,22.464495219985206,4.0
115,22.628737773607345,2.0
116,23.100374494065072,4.0
117,23.512187776766694,4.0
118,23.653157404540337,0.0
119,23.73697215732034,4.0
120,23.950533436994178,4.0
121,24.886100083109365,4.0
122,25.015088885383594,4.0
123,25.812483511326484,4.0
124,25.9030712724195,2.0
125,26.369245748111528,4.0
126,26.492037291056768,4.0
127,28.32164314852658,0.0
128,28.441621375022574,2.0
129,28.57113844368235,1.0
130,28.789019490620944,1.0
131,28.953307674193326,2.0
132,29.031038429865486,4.0
133,29.038434215607726,4.0
134,29.178855768036293,0.0
135,29.290140387161355,4.0
136,29.345672589544368,2.0
137,29.387615428373604,4.0
138,29.48751140360506,2.0
139,29.728453894378184,1.0
140,29.729647268462475,4.0
141,29.752012410139184,3.0
142,30.247851275927637,2.0
143,31.163703180658334,4.0
144,31.344340767340153,2.0
145,31.608553391999763,3.0
146,31.647732559365195,4.0
147,31.881891112211726,2.0
148,32.13949548817529,3.0
149,32.20287491636235,2.0
150,32.238821030754124,4.0
151,32.322035093793765,4.0
152,32.38329441728936,1.0
153,32.38574462578519,1.0
154,32.42893550820541,0.0
155,32.642397165620544,1.0
156,32.69985665521324,0.0
157,32.81550897287604,0.0
158,32.884936729303014,4.0
159,32.903615752922214,3.0
160,33.0410249280381,4.0
161,33.101602869690076,4.0
162,33.318361660445106,4.0
163,33.96490359416593,2.0
164,34.301574611286284,0.0
165,34.34437672766075,4.0
166,34.65451282823337,0.0
167,34.789869146310345,3.0
168,34.796438586955496,4.0
169,35.18769883652914,1.0
170,35.33485784085956,0.0
171,35.35233592609351,3.0
172,35.43866643237663,4.0
173,35.518629987978585,1.0
174,35.60923895716929,4.0
175,35.65394764837361,4.0
176,35.67863383802595,1.0
177,35.862287688223496,0.0
178,35.8879561810727,0.0
179,36.16546133421118,1.0
180,36.89036105436012,1.0
181,37.058821431660476,4.0
182,37.17426608053675,2.0
183,37.19109089325536,3.0
184,37.19242178552403,4.0
185,37.20089139860161,0.0
186,37.214926691277135,3.0
187,37.38833415373826,3.0
188,37.61532025050563,1.0
189,37.80631824827126,4.0
190,39.0403330104564,4.0
191,39.1379107293381,0.0
192,39.19991820484305,4.0
193,39.27977608324688,4.0
194,39.46469558364652,4.0
195,39.47855516857948,0.0
196,39.53731058767756,4.0
197,39.79652520395847,4.0
198,39.951302728064825,0.0
199,40.03754122371102,3.0
200,40.25235360674031,4.0
201,40.34422523906046,0.0
202,40.77002296843795,0.0
203,40.98254062262003,4.0
204,41.21430212108372,0.0
205,41.34304697128535,2.0
206,41.478099834533936,3.0
207,41.49251450846055,3.0
208,42.20070663700759,4.0
209,42.20507287215543,1.0
210,42.289394222516,2.0
211,42.309157078207576,1.0
212,42.62933376432197,1.0
213,42.63098544165079,2.0
214,42.67029385127047,0.0
215,42.685441113228265,1.0
216,42.7926035045846,2.0
217,42.8024536956417,0.0
218,42.874568269951666,0.0
219,42.95319239672614,0.0
220,43.17009100289484,2.0
221,43.27671523042558,2.0
222,43.601743574029065,0.0
223,43.623169933162245,1.0
224,43.63207880764848,4.0
225,43.674888191845056,1.0
226,43.783371008190876,3.0
227,43.831055999818595,4.0
228,43.926344921140036,4.0
229,43.95945190147408,3.0
230,43.993879082494914,2.0
231,44.122472781106836,3.0
232,44.13589716066309,1.0
233,44.19242535250189,4.0
234,44.394294690795256,2.0
235,44.4767789338387,2.0
236,44.48257327696661,4.0
237,45.866804812944075,4.0
238,46.92164069731209,3.0
239,46.92997248238804,2.0
240,47.02294921934692,3.0
241,47.424826236375175,4.0
242,47.71413530265646,2.0
243,48.01373363926505,4.0
244,48.03444863444329,4.0
245,48.13036451954454,4.0
246,48.612630794472345,2.0
247,48.6720872213365,2.0
248,48.95226587651285,4.0
249,49.35315051020453,2.0
250,49.404717199188475,4.0
251,49.979709367236154,0.0
252,49.99962134458191,4.0
253,50.071796044275786,3.0
254,50.14879028781549,4.0
255,50.52810429072577,3.0
256,50.55205026120704,4.0
257,50.63306699697367,0.0
258,50.76648240462339,3.0
259,51.119786475040776,2.0
260,51.997672387759394,4.0
261,52.45854489037031,2.0
262,53.572357988453135,3.0
263,53.61173277052314,1.0
264,53.78866542847319,2.0
265,54.07690679279625,2.0
266,54.313834100792455,0.0
267,54.34658267186375,2.0
268,54.62024824430227,0.0
269,54.6209168397701,2.0
270,54.69992799246426,2.0
271,54.78861062385778,4.0
272,55.09786767025056,2.0
273,55.68748591298693,2.0
274,55.79920865822616,0.0
275,55.86601371772589,0.0
276,56.08308791881241,4.0
277,56.37233311027605,0.0
278,56.77006860917229,0.0
279,56.79117456722198,1.0
280,57.05269047196155,4.0
281,57.14685349704181,0.0
282,57.23686450974118,4.0
283,57.282122073836426,1.0
284,57.349642909900396,0.0
285,57.38845533722743,2.0
286,57.40411182573954,0.0
287,57.45104339992449,0.0
288,57.476242480662954,0.0
289,57.48261936513817,3.0
290,57.501243670828416,4.0
291,57.52823496974575,1.0
292,57.53600922293661,4.0
293,57.58972857131907,1.0
294,57.63516500806714,0.0
295,57.69723645120834,3.0
296,57.707680866555044,4.0
297,57.74258341976336,0.0
298,57.78948840523188,2.0
299,57.82091018249271,1.0
300,57.83606842576837,0.0
301,57.83880422337571,2.0
302,57.86510544644516,1.0
303,57.89155606321196,0.0
304,57.924639335125136,0.0
305,57.93055120160547,2.0
306,57.96742039459705,4.0
307,57.98165279671744,1.0
308,58.03579585562983,3.0
309,58.04404230221939,4.0
310,58.132541566611316,1.0
311,58.195078844045646,3.0
312,58.206902147327504,3.0
313,58.28228760016122,2.0
314,58.28632179520813,0.0
315,58.304823446937206,2.0
316,58.31677690167854,4.0
317,58.316936731387095,0.0
318,58.326288032514555,3.0
319,58.40611106867166,1.0
320,58.43071358946047,4.0
321,58.464534800915274,0.0
322,58.56016282605703,2.0
323,58.57717836900842,1.0
324,58.62490004744415,4.0
325,58.638022392975856,4.0
326,58.670197582975916,1.0
327,58.712635806838236,4.0
328,58.71469915861301,4.0
329,58.73318998465276,0.0
330,58.853596971377165,3.0
331,58.8650970611966,1.0
332,58.891205245751834,0.0
333,58.90744061629694,1.0
334,58.96865597067336,2.0
335,59.02584378885243,2.0
336,59.31743239318182,4.0
337,59.3859312290445,4.0
338,59.48826008413939,4.0
339,59.62430667829177,0.0
340,59.66969060701819,1.0
341,59.68355694850522,4.0
342,59.69190282217779,4.0
343,59.74502875234256,4.0
344,59.77001754073286,1.0
345,59.82773903738043,0.0
346,60.173991648625496,1.0
347,60.57902597565232,2.0
348,61.00653314429071,2.0
349,61.15055477551762,2.0
350,61.20955010087816,0.0
351,61.32439743622927,2.0
352,61.46821536506911,4.0
353,61.48423003027108,4.0
354,61.509366243548406,4.0
355,61.59631005530861,3.0
356,62.30524220403276,0.0
357,62.4788603566489,2.0
358,63.716564824840425,3.0
359,64.08887738238603,2.0
360,65.82326479590576,3.0
361,65.85232067604655,1.0
362,66.11853236409782,4.0
363,66.15051059571194,1.0
364,66.34632761865187,4.0
365,66.35411079578687,2.0
366,66.3568045251958,4.0
367,66.46259102347472,4.0
368,66.50766873210783,1.0
369,66.53117336605459,0.0
370,66.60304855811484,1.0
371,66.70766269841897,4.0
372,66.72591888932426,4.0
373,66.84901262991283,2.0
374,67.23184696104838,3.0
375,67.35042949744927,0.0
376,67.55031242344424,3.0
377,67.62987499456305,1.0
378,67.75455950880725,0.0
379,67.79597653591972,2.0
380,67.80000840004826,0.0
381,67.89991562583482,1.0
382,68.00743076056771,0.0
383,68.15153071276282,3.0
384,68.16245845764146,0.0
385,68.20232692268573,2.0
386,69.12457302848156,2.0
387,69.58990230663926,4.0
388,69.73302441327884,4.0
389,69.9094616588287,2.0
390,70.16258690497945,2.0
391,70.33055508578289,2.0
392,70.36617900831213,4.0
393,70.52943299808484,0.0
394,70.54354171750028,0.0
395,70.62298610220584,4.0
396,70.74516429622501,0.0
397,70.89697484133181,3.0
398,70.92322517144852,3.0
399,71.01269576677566,3.0
400,71.02372030493945,4.0
401,71.07745038811028,1.0
402,71.14777853821433,3.0
403,71.15256097732184,1.0
404,71.18498683690859,0.0
405,71.20703629382865,2.0
406,71.25079652218744,4.0
407,71.26923121254477,4.0
408,71.28634545691236,0.0
409,71.29480418427805,4.0
410,71.3167653977305,0.0
411,71.34872403742844,3.0
412,71.42346152699972,3.0
413,71.46778724240751,4.0
414,71.5031053167051,0.0
415,71.6826599330878,4.0
416,71.71822713746275,4.0
417,71.87025667860338,4.0
418,71.91283731866058,3.0
419,72.13138245366744,0.0
420,72.16042297452026,0.0
421,72.41853951315228,3.0
422,72.55227486874314,1.0
423,72.65380774681513,4.0
424,72.95344506390866,2.0
425,73.31445432020197,4.0
426,73.6799531595077,4.0
427,74.21043949021175,0.0
428,75.74572992729364,4.0
429,76.12056268831293,4.0
430,76.28420988446159,4.0
431,76.49156289208672,4.0
432,76.57073620429342,2.0
433,76.90038863875444,0.0
434,77.02759629458431,0.0
435,77.27844788767919,2.0
436,77.4878494138109,0.0
437,77.98719141699648,2.0
438,78.14037825243543,4.0
439,78.2014695841589,0.0
440,78.35985639934354,4.0
441,78.65795208687959,0.0
442,79.21172082125447,2.0
443,80.19029504515939,4.0
444,80.2937743755601,4.0
445,80.3481031590689,4.0
446,80.36044365635576,0.0
447,80.4996468886242,4.0
448,80.5753610662673,3.0
449,80.59558813923789,3.0
450,80.75683806736158,4.0
451,80.77034395640028,4.0
452,80.7740370616084,1.0
453,80.95278381165048,4.0
454,81.01631971245132,2.0
455,81.04151087200961,0.0
456,81.13745567350625,4.0
457,81.77872824672798,3.0
458,81.96895106572724,1.0
459,82.00393722885197,1.0
460,82.06722271762585,0.0
461,82.24101323013572,1.0
462,82.24126229868443,2.0
463,82.60636406875214,4.0
464,82.64552896466185,4.0
465,82.79713838341976,4.0
466,82.86615679609345,0.0
467,82.95820566032019,3.0
468,83.09886407419296,4.0
469,83.16478526343919,3.0
470,83.21267795255052,4.0
471,83.54261450285155,0.0
472,83.63277753577356,2.0
473,83.75611603103194,3.0
474,83.82083808510717,1.0
475,83.84808972171209,1.0
476,83.92141357861784,1.0
477,84.02600565736306,4.0
478,84.1701775515058,2.0
479,84.20883423675167,4.0
480,84.25656142198744,4.0
481,84.61902627728716,4.0
482,84.72457093339413,2.0
483,84.83017388135194,0.0
484,84.85428513611626,3.0
485,84.8819843639472,3.0
486,84.93745232746213,4.0
487,84.99895969120381,3.0
488,85.07433510678489,2.0
489,85.28004181932904,2.0
490,85.86403958481431,2.0
491,85.94664932522646,3.0
492,86.08983538399963,3.0
493,86.24307749660204,4.0
494,86.33306328413609,4.0
495,86.34081508509324,4.0
496,86.39907740055274,4.0
497,86.4320598056717,1.0
498,86.49892181920397,2.0
499,86.54574879186393,1.0
500,86.64096416791793,3.0
501,86.6827482604179,1.0
502,86.68405317772246,1.0
503,86.80093853319993,4.0
504,86.85047984269562,4.0
505,86.91901055109659,2.0
506,87.1313081761907,2.0
507,87.16794643364884,0.0
508,87.25302046768074,4.0
509,87.32358623469518,0.0
510,87.41512104212893,4.0
511,87.47862469290295,2.0
512,87.65945394996973,0.0
513,87.6651712438178,3.0
514,88.33925767525473,4.0
515,88.34453963467577,0.0
516,88.4394909442279,3.0
517,88.53352728235373,4.0
518,88.62617763985608,1.0
519,89.09951272664281,4.0
520,89.13802705196717,2.0
521,89.88839372340104,2.0
522,90.82612768364255,4.0
523,91.10677734227666,2.0
524,91.41336464964968,2.0
525,92.27960797749286,2.0
526,92.36261538259959,4.0
527,92.46223253984125,2.0
528,92.5157117947437,4.0
529,92.53060362866746,0.0
530,92.62323478511176,2.0
531,92.7035926164407,0.0
532,92.89892388411631,4.0
533,92.96695404694486,4.0
534,93.57533223648713,4.0
535,94.33789140197857,2.0
536,94.91687997149603,2.0
537,95.16945609260932,4.0
538,95.67218233636102,3.0
539,95.70753982313708,3.0
540,95.85899720689264,2.0
541,96.18278029784517,2.0
542,96.82859555954036,2.0
543,97.44664905067374,4.0
544,97.99408045458338,0.0
