,Unnamed: 0,time,event
0,0,0.0,46
1,1,1.1574074074074074e-14,3
2,2,2.3148148148148147e-14,46
3,3,3.4722222222222224e-14,4
4,4,3.4722222222222224e-14,46
5,5,4.6296296296296295e-14,46
6,6,8.101851851851852e-14,46
7,7,1.0416666666666666e-13,46
8,8,1.1574074074074073e-13,1
9,9,1.5046296296296297e-13,1
10,10,1.8518518518518518e-13,31
11,11,1.9675925925925925e-13,1
12,12,2.3148148148148146e-13,67
13,13,2.3148148148148146e-13,3
14,14,2.3148148148148146e-13,11
15,15,2.5462962962962965e-13,1
16,16,2.662037037037037e-13,1
17,17,2.777777777777778e-13,1
18,18,2.8935185185185184e-13,1
19,19,2.8935185185185184e-13,9
20,20,3.0092592592592594e-13,2
21,21,3.125e-13,3
22,22,3.125e-13,1
23,23,3.7037037037037036e-13,46
24,24,4.050925925925926e-13,46
25,25,4.050925925925926e-13,3
26,26,4.1666666666666664e-13,46
27,27,4.513888888888889e-13,46
28,28,4.629629629629629e-13,46
29,29,4.976851851851852e-13,46
30,30,5.092592592592593e-13,46
31,31,5.092592592592593e-13,11
32,32,5.439814814814814e-13,46
33,33,5.671296296296296e-13,3
34,34,5.787037037037037e-13,46
35,35,6.018518518518519e-13,3
36,36,6.134259259259259e-13,39
37,37,6.25e-13,11
38,38,6.365740740740741e-13,46
39,39,6.481481481481482e-13,77
40,40,6.712962962962963e-13,15
41,41,6.944444444444444e-13,46
42,42,7.291666666666667e-13,46
43,43,7.407407407407407e-13,46
44,44,7.75462962962963e-13,46
45,45,7.75462962962963e-13,1
46,46,7.87037037037037e-13,46
47,47,8.217592592592592e-13,46
48,48,8.333333333333333e-13,46
49,49,8.449074074074074e-13,1
50,50,8.680555555555555e-13,46
51,51,8.796296296296297e-13,46
52,52,8.912037037037037e-13,3
53,53,9.14351851851852e-13,46
54,54,9.259259259259258e-13,46
55,55,9.375e-13,3
56,56,9.60648148148148e-13,46
57,57,9.60648148148148e-13,3
58,58,9.722222222222222e-13,46
59,59,9.837962962962964e-13,3
60,60,9.953703703703703e-13,46
61,61,1.0069444444444445e-12,46
62,62,1.0185185185185186e-12,46
63,63,1.0300925925925926e-12,1
64,64,1.0532407407407406e-12,46
65,65,1.0648148148148148e-12,46
66,66,1.099537037037037e-12,46
67,67,1.1226851851851851e-12,46
68,68,1.1226851851851851e-12,2
69,69,1.1226851851851851e-12,1
70,70,1.1458333333333334e-12,20
71,71,1.1574074074074074e-12,14
72,72,1.1689814814814815e-12,14
73,73,1.1805555555555557e-12,20
74,74,1.1805555555555557e-12,1
75,75,1.2037037037037037e-12,28
76,76,1.2037037037037037e-12,25
77,77,1.2037037037037037e-12,1
78,78,1.2152777777777777e-12,25
79,79,1.2152777777777777e-12,1
80,80,1.2268518518518518e-12,25
81,81,1.2268518518518518e-12,35
82,82,1.2268518518518518e-12,1
83,83,1.2268518518518518e-12,19
84,84,1.2268518518518518e-12,11
85,85,1.238425925925926e-12,46
86,86,1.25e-12,46
87,87,1.261574074074074e-12,3
88,88,1.261574074074074e-12,11
89,89,1.2731481481481482e-12,1
90,90,1.2847222222222222e-12,14
91,91,1.2962962962962963e-12,46
92,92,1.3078703703703705e-12,46
93,93,1.3194444444444444e-12,46
94,94,1.3310185185185185e-12,46
95,95,1.3310185185185185e-12,2
96,96,1.3425925925925927e-12,46
