,Unnamed: 0,time,event
0,0,0.0,11
1,1,4.6296296296296295e-14,3
2,2,4.6296296296296295e-14,26
3,3,5.787037037037037e-14,25
4,4,8.101851851851852e-14,36
5,5,8.101851851851852e-14,100
6,6,1.2731481481481483e-13,20
7,7,1.2731481481481483e-13,91
8,8,1.9675925925925925e-13,3
9,9,2.1990740740740742e-13,72
10,10,2.4305555555555556e-13,15
11,11,2.4305555555555556e-13,9
12,12,2.662037037037037e-13,28
13,13,2.662037037037037e-13,3
14,14,2.662037037037037e-13,1
15,15,2.662037037037037e-13,11
16,16,3.8194444444444445e-13,3
17,17,4.3981481481481483e-13,25
18,18,4.3981481481481483e-13,13
19,19,4.513888888888889e-13,91
20,20,4.513888888888889e-13,1
21,21,4.513888888888889e-13,11
22,22,4.629629629629629e-13,3
23,23,4.629629629629629e-13,1
24,24,4.745370370370371e-13,1
25,25,5.208333333333334e-13,24
26,26,5.208333333333334e-13,11
27,27,5.324074074074074e-13,1
28,28,5.439814814814814e-13,1
29,29,5.555555555555556e-13,1
30,30,5.787037037037037e-13,16
31,31,5.902777777777778e-13,36
32,32,5.902777777777778e-13,1
33,33,5.902777777777778e-13,11
34,34,6.018518518518519e-13,1
35,35,6.134259259259259e-13,4
36,36,6.134259259259259e-13,3
37,37,6.134259259259259e-13,26
38,38,6.134259259259259e-13,1
39,39,6.25e-13,25
40,40,6.597222222222222e-13,1
41,41,6.597222222222222e-13,11
42,42,6.712962962962963e-13,4
43,43,6.944444444444444e-13,15
44,44,6.944444444444444e-13,17
45,45,6.944444444444444e-13,1
46,46,7.291666666666667e-13,36
47,47,7.407407407407407e-13,3
48,48,7.407407407407407e-13,18
49,49,7.407407407407407e-13,1
50,50,7.523148148148149e-13,25
51,51,7.523148148148149e-13,1
52,52,7.638888888888889e-13,3
53,53,7.75462962962963e-13,4
54,54,7.75462962962963e-13,1
55,55,7.87037037037037e-13,91
56,56,8.333333333333333e-13,3
57,57,8.680555555555555e-13,36
58,58,8.796296296296297e-13,20
59,59,8.796296296296297e-13,1
60,60,8.796296296296297e-13,11
61,61,8.912037037037037e-13,1
62,62,9.027777777777778e-13,11
63,63,9.375e-13,3
64,64,9.490740740740741e-13,36
65,65,9.490740740740741e-13,25
66,66,9.60648148148148e-13,31
67,67,9.722222222222222e-13,9
68,68,9.722222222222222e-13,11
69,69,9.953703703703703e-13,1
70,70,1.0185185185185186e-12,4
71,71,1.0185185185185186e-12,1
72,72,1.0300925925925926e-12,3
73,73,1.0416666666666667e-12,20
74,74,1.0416666666666667e-12,1
75,75,1.0648148148148148e-12,11
76,76,1.076388888888889e-12,1
77,77,1.0879629629629629e-12,25
78,78,1.099537037037037e-12,11
79,79,1.1111111111111112e-12,3
80,80,1.1111111111111112e-12,1
81,81,1.1342592592592593e-12,3
82,82,1.1342592592592593e-12,35
83,83,1.1342592592592593e-12,1
84,84,1.1342592592592593e-12,11
85,85,1.1458333333333334e-12,1
86,86,1.1574074074074074e-12,25
87,87,1.1574074074074074e-12,1
88,88,1.1805555555555557e-12,1
89,89,1.25e-12,86
90,90,1.25e-12,12
91,91,1.261574074074074e-12,15
92,92,1.261574074074074e-12,1
93,93,1.2731481481481482e-12,11
94,94,1.2847222222222222e-12,1
95,95,1.2962962962962963e-12,91
96,96,1.2962962962962963e-12,3
97,97,1.3078703703703705e-12,1
98,98,1.3310185185185185e-12,35
99,99,1.3425925925925927e-12,24
100,100,1.3425925925925927e-12,1
101,101,1.3541666666666666e-12,25
102,102,1.3541666666666666e-12,1
103,103,1.3657407407407408e-12,16
104,104,1.4699074074074075e-12,25
105,105,1.4699074074074075e-12,1
106,106,1.4930555555555556e-12,4
107,107,1.4930555555555556e-12,1
108,108,1.4930555555555556e-12,11
109,109,1.5046296296296297e-12,3
110,110,1.5046296296296297e-12,1
111,111,1.5046296296296297e-12,11
112,112,1.5162037037037037e-12,1
113,113,1.574074074074074e-12,1
114,114,1.5856481481481481e-12,1
115,115,1.5972222222222223e-12,16
116,116,1.6087962962962962e-12,15
117,117,1.6087962962962962e-12,9
118,118,1.6087962962962962e-12,11
119,119,1.6203703703703704e-12,36
120,120,1.6203703703703704e-12,25
121,121,1.6203703703703704e-12,24
122,122,1.6203703703703704e-12,1
123,123,1.6319444444444445e-12,1
124,124,1.6319444444444445e-12,11
125,125,1.6435185185185185e-12,15
126,126,1.6550925925925926e-12,3
127,127,1.6550925925925926e-12,9
128,128,1.6666666666666666e-12,45
129,129,1.6898148148148149e-12,1
130,130,1.712962962962963e-12,25
131,131,1.712962962962963e-12,91
132,132,1.712962962962963e-12,1
133,133,1.724537037037037e-12,91
134,134,1.724537037037037e-12,1
135,135,1.736111111111111e-12,1
136,136,1.736111111111111e-12,9
137,137,1.7476851851851852e-12,1
138,138,1.7824074074074074e-12,15
139,139,1.7824074074074074e-12,9
140,140,1.8055555555555555e-12,1
141,141,1.8171296296296297e-12,11
142,142,1.828703703703704e-12,20
143,143,1.828703703703704e-12,25
144,144,1.8518518518518517e-12,24
145,145,1.8518518518518517e-12,3
146,146,1.8518518518518517e-12,1
147,147,1.875e-12,25
148,148,1.875e-12,24
149,149,1.875e-12,1
150,150,1.875e-12,11
151,151,1.886574074074074e-12,1
152,152,1.886574074074074e-12,11
153,153,1.9097222222222222e-12,25
154,154,1.9097222222222222e-12,1
155,155,1.9097222222222222e-12,11
156,156,1.921296296296296e-12,1
157,157,1.9328703703703705e-12,1
158,158,1.9444444444444445e-12,1
159,159,1.9444444444444445e-12,11
160,160,1.9560185185185184e-12,1
161,161,1.9675925925925928e-12,25
162,162,1.9675925925925928e-12,11
163,163,1.9791666666666667e-12,3
164,164,1.9791666666666667e-12,1
165,165,1.9907407407407406e-12,25
166,166,1.9907407407407406e-12,3
167,167,1.9907407407407406e-12,1
168,168,2.002314814814815e-12,3
169,169,2.013888888888889e-12,4
170,170,2.013888888888889e-12,35
171,171,2.013888888888889e-12,1
172,172,2.025462962962963e-12,1
173,173,2.048611111111111e-12,1
174,174,2.060185185185185e-12,1
175,175,2.071759259259259e-12,28
176,176,2.071759259259259e-12,15
177,177,2.071759259259259e-12,91
178,178,2.071759259259259e-12,1
179,179,2.152777777777778e-12,24
180,180,2.152777777777778e-12,1
181,181,2.2569444444444446e-12,3
182,182,2.3726851851851852e-12,3
183,183,2.5e-12,3
184,184,2.5694444444444443e-12,9
185,185,2.5925925925925926e-12,9
186,186,2.6041666666666666e-12,24
187,187,2.615740740740741e-12,3
188,188,2.7314814814814816e-12,3
189,189,2.766203703703704e-12,3
190,190,2.800925925925926e-12,1
191,191,2.800925925925926e-12,9
192,192,2.8125e-12,36
193,193,2.8125e-12,25
194,194,2.8125e-12,15
195,195,2.8125e-12,1
196,196,2.8356481481481483e-12,3
197,197,2.8356481481481483e-12,11
198,198,2.8472222222222222e-12,1
199,199,2.858796296296296e-12,1
200,200,2.8703703703703705e-12,36
201,201,2.8703703703703705e-12,3
202,202,2.8703703703703705e-12,1
203,203,2.8819444444444445e-12,25
204,204,2.8935185185185184e-12,1
205,205,2.9050925925925927e-12,31
206,206,2.9050925925925927e-12,15
207,207,2.9050925925925927e-12,1
208,208,2.9166666666666667e-12,24
209,209,2.9166666666666667e-12,1
210,210,2.9282407407407406e-12,1
211,211,2.951388888888889e-12,1
212,212,2.962962962962963e-12,4
213,213,2.962962962962963e-12,1
214,214,2.9745370370370372e-12,1
215,215,2.986111111111111e-12,25
216,216,2.986111111111111e-12,35
217,217,2.986111111111111e-12,1
218,218,3.0208333333333334e-12,1
219,219,3.0439814814814813e-12,33
220,220,3.0555555555555556e-12,36
221,221,3.0555555555555556e-12,1
222,222,3.0671296296296296e-12,3
223,223,3.0787037037037035e-12,36
224,224,3.0787037037037035e-12,3
225,225,3.0787037037037035e-12,11
226,226,3.090277777777778e-12,15
227,227,3.090277777777778e-12,26
228,228,3.090277777777778e-12,1
229,229,3.101851851851852e-12,36
230,230,3.101851851851852e-12,1
231,231,3.101851851851852e-12,11
232,232,3.1134259259259258e-12,25
233,233,3.1134259259259258e-12,3
234,234,3.1134259259259258e-12,1
235,235,3.125e-12,86
236,236,3.125e-12,1
237,237,3.136574074074074e-12,25
238,238,3.136574074074074e-12,1
239,239,3.148148148148148e-12,1
240,240,3.1597222222222224e-12,1
241,241,3.1712962962962963e-12,1
242,242,3.1828703703703702e-12,9
243,243,3.1828703703703702e-12,11
244,244,3.1944444444444446e-12,1
245,245,3.2060185185185185e-12,36
246,246,3.2060185185185185e-12,25
247,247,3.2060185185185185e-12,1
248,248,3.229166666666667e-12,1
249,249,3.2407407407407408e-12,16
250,250,3.2407407407407408e-12,1
251,251,3.2523148148148147e-12,1
252,252,3.275462962962963e-12,20
253,253,3.275462962962963e-12,1
254,254,3.287037037037037e-12,15
255,255,3.287037037037037e-12,1
256,256,3.2986111111111113e-12,15
257,257,3.3101851851851852e-12,48
258,258,3.321759259259259e-12,25
259,259,3.321759259259259e-12,1
260,260,3.333333333333333e-12,15
261,261,3.333333333333333e-12,3
262,262,3.333333333333333e-12,1
263,263,3.3680555555555554e-12,3
264,264,3.3680555555555554e-12,1
265,265,3.3796296296296297e-12,25
266,266,3.3912037037037037e-12,1
267,267,3.4027777777777776e-12,4
268,268,3.4027777777777776e-12,1
269,269,3.414351851851852e-12,1
270,270,3.425925925925926e-12,25
271,271,3.425925925925926e-12,3
272,272,3.425925925925926e-12,1
273,273,3.4375e-12,25
274,274,3.4375e-12,52
275,275,3.449074074074074e-12,15
276,276,3.472222222222222e-12,36
277,277,3.472222222222222e-12,1
278,278,3.4953703703703704e-12,4
279,279,3.4953703703703704e-12,43
280,280,3.4953703703703704e-12,24
281,281,3.4953703703703704e-12,1
282,282,3.4953703703703704e-12,9
283,283,3.5185185185185187e-12,3
284,284,3.553240740740741e-12,20
285,285,3.564814814814815e-12,24
286,286,3.564814814814815e-12,9
287,287,3.599537037037037e-12,4
288,288,3.599537037037037e-12,25
289,289,3.599537037037037e-12,1
290,290,3.6226851851851854e-12,1
291,291,3.6226851851851854e-12,11
292,292,3.645833333333334e-12,4
293,293,3.645833333333334e-12,1
294,294,3.6689814814814816e-12,4
295,295,3.6689814814814816e-12,15
296,296,3.6689814814814816e-12,1
297,297,3.6805555555555555e-12,25
298,298,3.6805555555555555e-12,1
299,299,3.6921296296296294e-12,1
300,300,3.6921296296296294e-12,11
301,301,3.703703703703703e-12,1
302,302,3.715277777777778e-12,1
303,303,3.726851851851852e-12,1
304,304,3.738425925925926e-12,25
305,305,3.738425925925926e-12,1
306,306,3.75e-12,36
307,307,3.773148148148148e-12,3
308,308,3.773148148148148e-12,1
309,309,3.784722222222223e-12,4
310,310,3.784722222222223e-12,20
311,311,3.7962962962962966e-12,15
312,312,3.7962962962962966e-12,9
313,313,3.8194444444444444e-12,1
314,314,3.831018518518518e-12,25
315,315,3.831018518518518e-12,1
316,316,3.842592592592592e-12,1
317,317,3.854166666666666e-12,1
318,318,3.865740740740741e-12,1
319,319,3.888888888888889e-12,36
320,320,3.888888888888889e-12,1
321,321,3.888888888888889e-12,52
322,322,3.900462962962963e-12,1
323,323,3.912037037037037e-12,39
324,324,3.912037037037037e-12,1
325,325,3.912037037037037e-12,11
326,326,3.923611111111111e-12,11
327,327,3.9351851851851855e-12,25
328,328,3.9351851851851855e-12,11
