,Unnamed: 0,time,event
0,0,0.0,16
1,1,1.388888888888889e-13,12
2,2,1.5046296296296297e-13,12
3,3,2.1990740740740742e-13,18
4,4,2.3148148148148146e-13,11
5,5,2.4305555555555556e-13,18
6,6,2.4305555555555556e-13,11
7,7,2.5462962962962965e-13,1
8,8,2.5462962962962965e-13,12
9,9,2.662037037037037e-13,12
10,10,2.8935185185185184e-13,16
11,11,3.0092592592592594e-13,18
12,12,3.0092592592592594e-13,12
13,13,3.125e-13,18
14,14,3.240740740740741e-13,12
15,15,3.240740740740741e-13,11
16,16,3.3564814814814817e-13,36
17,17,3.3564814814814817e-13,18
18,18,3.3564814814814817e-13,1
19,19,3.3564814814814817e-13,12
20,20,3.472222222222222e-13,12
21,21,3.587962962962963e-13,22
22,22,3.587962962962963e-13,12
23,23,3.7037037037037036e-13,21
24,24,3.7037037037037036e-13,12
25,25,3.8194444444444445e-13,11
26,26,3.935185185185185e-13,36
27,27,4.050925925925926e-13,11
28,28,4.513888888888889e-13,3
29,29,4.513888888888889e-13,11
30,30,4.745370370370371e-13,12
31,31,4.861111111111111e-13,1
32,32,4.861111111111111e-13,12
33,33,5.092592592592593e-13,12
34,34,5.787037037037037e-13,6
35,35,6.365740740740741e-13,18
36,36,6.365740740740741e-13,12
37,37,6.481481481481482e-13,11
38,38,6.597222222222222e-13,4
39,39,6.597222222222222e-13,12
40,40,6.597222222222222e-13,11
41,41,6.712962962962963e-13,25
42,42,6.828703703703704e-13,31
43,43,6.944444444444444e-13,25
44,44,6.944444444444444e-13,12
45,45,7.060185185185185e-13,12
46,46,7.291666666666667e-13,12
47,47,7.407407407407407e-13,23
48,48,7.407407407407407e-13,39
49,49,7.407407407407407e-13,18
50,50,7.407407407407407e-13,12
51,51,8.449074074074074e-13,1
52,52,8.449074074074074e-13,11
53,53,8.564814814814815e-13,12
54,54,8.564814814814815e-13,11
55,55,8.680555555555555e-13,12
56,56,8.796296296296297e-13,4
57,57,8.796296296296297e-13,1
58,58,8.796296296296297e-13,12
59,59,8.796296296296297e-13,11
60,60,9.027777777777778e-13,1
61,61,9.027777777777778e-13,11
62,62,9.259259259259258e-13,22
63,63,9.490740740740741e-13,22
64,64,9.490740740740741e-13,18
65,65,9.490740740740741e-13,9
66,66,9.60648148148148e-13,3
67,67,9.60648148148148e-13,1
68,68,9.60648148148148e-13,11
69,69,9.722222222222222e-13,22
70,70,9.722222222222222e-13,9
71,71,9.837962962962964e-13,21
72,72,9.837962962962964e-13,11
73,73,9.953703703703703e-13,69
74,74,9.953703703703703e-13,98
75,75,9.953703703703703e-13,1
76,76,1.0069444444444445e-12,15
77,77,1.0069444444444445e-12,1
78,78,1.0069444444444445e-12,9
79,79,1.0185185185185186e-12,12
80,80,1.0300925925925926e-12,12
81,81,1.0300925925925926e-12,11
82,82,1.0416666666666667e-12,18
83,83,1.0416666666666667e-12,12
84,84,1.0416666666666667e-12,11
85,85,1.0532407407407406e-12,1
86,86,1.0532407407407406e-12,11
87,87,1.0648148148148148e-12,0
88,88,1.0648148148148148e-12,11
89,89,1.0879629629629629e-12,25
90,90,1.0879629629629629e-12,1
91,91,1.0879629629629629e-12,11
92,92,1.099537037037037e-12,1
93,93,1.099537037037037e-12,11
94,94,1.1111111111111112e-12,1
95,95,1.1111111111111112e-12,12
96,96,1.1111111111111112e-12,11
97,97,1.1226851851851851e-12,18
98,98,1.1226851851851851e-12,1
99,99,1.1226851851851851e-12,12
100,100,1.1226851851851851e-12,11
101,101,1.1342592592592593e-12,21
102,102,1.1342592592592593e-12,12
103,103,1.1342592592592593e-12,11
104,104,1.1458333333333334e-12,4
105,105,1.1458333333333334e-12,11
106,106,1.238425925925926e-12,2
107,107,1.238425925925926e-12,12
108,108,1.261574074074074e-12,11
109,109,1.2731481481481482e-12,12
110,110,1.2731481481481482e-12,9
111,111,1.2731481481481482e-12,11
112,112,1.2847222222222222e-12,25
113,113,1.2847222222222222e-12,1
114,114,1.2847222222222222e-12,12
115,115,1.2962962962962963e-12,74
116,116,1.3194444444444444e-12,18
117,117,1.3194444444444444e-12,11
118,118,1.3425925925925927e-12,1
119,119,1.3425925925925927e-12,9
120,120,1.3541666666666666e-12,18
121,121,1.3541666666666666e-12,98
122,122,1.3657407407407408e-12,25
123,123,1.3657407407407408e-12,1
124,124,1.3657407407407408e-12,11
125,125,1.3888888888888889e-12,36
126,126,1.3888888888888889e-12,9
127,127,1.400462962962963e-12,1
128,128,1.400462962962963e-12,11
129,129,1.4467592592592592e-12,11
130,130,1.4583333333333333e-12,11
131,131,1.4699074074074075e-12,1
132,132,1.4699074074074075e-12,11
133,133,1.5046296296296297e-12,24
134,134,1.5046296296296297e-12,1
135,135,1.5046296296296297e-12,11
136,136,1.5625e-12,11
137,137,1.574074074074074e-12,24
138,138,1.6087962962962962e-12,10
139,139,1.6203703703703704e-12,1
140,140,1.6319444444444445e-12,11
141,141,1.6435185185185185e-12,1
142,142,1.6550925925925926e-12,11
143,143,1.6782407407407407e-12,11
144,144,1.6898148148148149e-12,11
145,145,1.7013888888888888e-12,18
146,146,1.712962962962963e-12,25
147,147,1.712962962962963e-12,24
148,148,1.712962962962963e-12,1
149,149,1.712962962962963e-12,143
150,150,1.712962962962963e-12,11
151,151,1.724537037037037e-12,1
152,152,1.7476851851851852e-12,42
153,153,1.7476851851851852e-12,11
154,154,1.7592592592592593e-12,35
155,155,1.7592592592592593e-12,11
156,156,1.7708333333333333e-12,15
157,157,1.7824074074074074e-12,31
158,158,1.7824074074074074e-12,9
159,159,1.7824074074074074e-12,11
160,160,1.8055555555555555e-12,15
161,161,1.8055555555555555e-12,11
162,162,1.8171296296296297e-12,1
163,163,1.8171296296296297e-12,11
164,164,1.8402777777777778e-12,22
165,165,1.8402777777777778e-12,18
166,166,1.8402777777777778e-12,19
167,167,1.875e-12,4
168,168,1.875e-12,22
169,169,1.875e-12,11
170,170,1.8981481481481483e-12,11
171,171,1.9328703703703705e-12,15
172,172,1.9328703703703705e-12,24
173,173,1.9328703703703705e-12,1
174,174,1.9328703703703705e-12,11
175,175,1.9675925925925928e-12,3
176,176,1.9675925925925928e-12,1
177,177,1.9675925925925928e-12,11
178,178,1.9791666666666667e-12,18
179,179,1.9791666666666667e-12,1
180,180,1.9907407407407406e-12,0
181,181,1.9907407407407406e-12,15
182,182,2.002314814814815e-12,98
183,183,2.002314814814815e-12,8
