,Unnamed: 0,time,event
0,0,0.0,91
1,1,1.1574074074074074e-14,44
2,2,2.3148148148148147e-14,3
3,3,3.4722222222222224e-14,12
4,4,4.6296296296296295e-14,12
5,5,5.787037037037037e-14,17
6,6,5.787037037037037e-14,12
7,7,6.944444444444445e-14,17
8,8,8.101851851851852e-14,44
9,9,8.101851851851852e-14,11
10,10,9.259259259259259e-14,17
11,11,9.259259259259259e-14,11
12,12,1.0416666666666666e-13,17
13,13,1.0416666666666666e-13,11
14,14,1.1574074074074073e-13,11
15,15,1.388888888888889e-13,11
16,16,1.5046296296296297e-13,17
17,17,1.5046296296296297e-13,3
18,18,1.5046296296296297e-13,1
19,19,1.5046296296296297e-13,12
20,20,1.5046296296296297e-13,11
21,21,1.6203703703703704e-13,11
22,22,1.9675925925925925e-13,12
23,23,2.1990740740740742e-13,3
24,24,2.1990740740740742e-13,44
25,25,2.1990740740740742e-13,11
26,26,2.3148148148148146e-13,15
27,27,2.5462962962962965e-13,15
28,28,2.5462962962962965e-13,11
29,29,2.662037037037037e-13,3
30,30,2.662037037037037e-13,11
31,31,2.777777777777778e-13,17
32,32,2.8935185185185184e-13,17
33,33,2.8935185185185184e-13,91
34,34,2.8935185185185184e-13,9
35,35,2.8935185185185184e-13,11
36,36,3.240740740740741e-13,11
37,37,3.3564814814814817e-13,17
38,38,3.7037037037037036e-13,12
39,39,3.8194444444444445e-13,3
40,40,4.050925925925926e-13,15
41,41,4.050925925925926e-13,44
42,42,4.1666666666666664e-13,18
43,43,4.2824074074074074e-13,11
44,44,4.3981481481481483e-13,11
45,45,4.513888888888889e-13,12
46,46,4.861111111111111e-13,28
47,47,4.861111111111111e-13,11
48,48,5.092592592592593e-13,11
49,49,5.208333333333334e-13,45
50,50,5.787037037037037e-13,109
51,51,6.018518518518519e-13,12
52,52,6.134259259259259e-13,17
53,53,6.134259259259259e-13,91
54,54,6.134259259259259e-13,12
55,55,6.25e-13,15
56,56,6.25e-13,17
57,57,6.25e-13,1
58,58,6.25e-13,11
59,59,6.365740740740741e-13,9
60,60,6.365740740740741e-13,11
61,61,6.481481481481482e-13,15
62,62,6.481481481481482e-13,3
63,63,6.481481481481482e-13,11
64,64,6.712962962962963e-13,11
65,65,7.175925925925926e-13,25
66,66,7.291666666666667e-13,15
67,67,7.407407407407407e-13,25
68,68,7.523148148148149e-13,25
69,69,7.523148148148149e-13,15
70,70,7.523148148148149e-13,11
71,71,7.75462962962963e-13,17
72,72,7.87037037037037e-13,25
73,73,7.87037037037037e-13,11
74,74,7.986111111111111e-13,25
75,75,7.986111111111111e-13,17
76,76,7.986111111111111e-13,11
77,77,8.101851851851852e-13,11
78,78,8.217592592592592e-13,11
79,79,8.333333333333333e-13,44
80,80,8.333333333333333e-13,11
81,81,8.680555555555555e-13,25
82,82,8.680555555555555e-13,11
83,83,8.912037037037037e-13,3
84,84,8.912037037037037e-13,44
85,85,9.14351851851852e-13,91
86,86,9.259259259259258e-13,45
87,87,9.60648148148148e-13,91
88,88,9.60648148148148e-13,45
89,89,9.60648148148148e-13,9
90,90,1.0185185185185186e-12,91
91,91,1.0300925925925926e-12,91
92,92,1.0532407407407406e-12,3
93,93,1.0648148148148148e-12,17
94,94,1.076388888888889e-12,3
95,95,1.0879629629629629e-12,3
96,96,1.099537037037037e-12,44
97,97,1.1111111111111112e-12,44
98,98,1.1226851851851851e-12,109
99,99,1.1226851851851851e-12,44
100,100,1.1226851851851851e-12,11
101,101,1.1458333333333334e-12,17
102,102,1.1689814814814815e-12,2
103,103,1.1689814814814815e-12,11
104,104,1.1805555555555557e-12,3
105,105,1.1805555555555557e-12,44
106,106,1.1805555555555557e-12,12
107,107,1.1921296296296296e-12,11
108,108,1.2037037037037037e-12,44
109,109,1.2037037037037037e-12,11
110,110,1.238425925925926e-12,44
111,111,1.238425925925926e-12,11
112,112,1.25e-12,15
113,113,1.25e-12,44
114,114,1.261574074074074e-12,121
115,115,1.261574074074074e-12,11
116,116,1.2731481481481482e-12,3
117,117,1.2731481481481482e-12,11
118,118,1.2847222222222222e-12,25
119,119,1.2847222222222222e-12,12
120,120,1.2847222222222222e-12,11
121,121,1.2962962962962963e-12,91
122,122,1.2962962962962963e-12,44
123,123,1.2962962962962963e-12,11
124,124,1.3078703703703705e-12,45
125,125,1.3078703703703705e-12,11
126,126,1.3194444444444444e-12,17
127,127,1.3194444444444444e-12,9
128,128,1.3194444444444444e-12,11
129,129,1.3310185185185185e-12,44
130,130,1.3310185185185185e-12,1
131,131,1.3425925925925927e-12,91
132,132,1.3425925925925927e-12,18
133,133,1.3541666666666666e-12,22
134,134,1.3541666666666666e-12,15
135,135,1.3541666666666666e-12,3
136,136,1.3541666666666666e-12,1
137,137,1.3657407407407408e-12,17
138,138,1.3657407407407408e-12,12
139,139,1.3657407407407408e-12,11
140,140,1.3888888888888889e-12,25
141,141,1.400462962962963e-12,11
142,142,1.412037037037037e-12,12
143,143,1.4236111111111111e-12,3
144,144,1.4236111111111111e-12,12
145,145,1.4583333333333333e-12,17
146,146,1.4699074074074075e-12,12
147,147,1.4930555555555556e-12,17
148,148,1.5046296296296297e-12,17
149,149,1.5162037037037037e-12,45
150,150,1.5277777777777778e-12,12
151,151,1.550925925925926e-12,25
152,152,1.550925925925926e-12,45
153,153,1.574074074074074e-12,17
154,154,1.5856481481481481e-12,3
155,155,1.5972222222222223e-12,25
156,156,1.5972222222222223e-12,18
157,157,1.5972222222222223e-12,11
158,158,1.6087962962962962e-12,12
159,159,1.6550925925925926e-12,109
160,160,1.6550925925925926e-12,17
161,161,1.6666666666666666e-12,17
162,162,1.6666666666666666e-12,91
163,163,1.6666666666666666e-12,12
164,164,1.6666666666666666e-12,9
165,165,1.6782407407407407e-12,17
166,166,1.6782407407407407e-12,12
167,167,1.6898148148148149e-12,1
168,168,1.6898148148148149e-12,11
169,169,1.7013888888888888e-12,12
170,170,1.712962962962963e-12,3
171,171,1.712962962962963e-12,12
172,172,1.724537037037037e-12,15
173,173,1.724537037037037e-12,11
174,174,1.736111111111111e-12,12
175,175,1.7476851851851852e-12,12
176,176,1.7476851851851852e-12,11
177,177,1.7708333333333333e-12,17
178,178,1.7708333333333333e-12,91
179,179,1.7708333333333333e-12,44
180,180,1.7939814814814816e-12,25
181,181,1.7939814814814816e-12,3
182,182,1.7939814814814816e-12,12
183,183,1.8055555555555555e-12,44
184,184,1.828703703703704e-12,12
185,185,1.8402777777777778e-12,17
186,186,1.8402777777777778e-12,44
187,187,1.8402777777777778e-12,12
188,188,1.8518518518518517e-12,15
189,189,1.8518518518518517e-12,12
190,190,1.8518518518518517e-12,11
191,191,1.863425925925926e-12,22
192,192,1.863425925925926e-12,44
193,193,1.863425925925926e-12,11
194,194,1.875e-12,44
195,195,1.875e-12,11
196,196,1.886574074074074e-12,25
197,197,1.8981481481481483e-12,25
198,198,1.8981481481481483e-12,17
199,199,1.8981481481481483e-12,87
200,200,1.8981481481481483e-12,44
201,201,1.8981481481481483e-12,1
202,202,1.8981481481481483e-12,11
203,203,1.9097222222222222e-12,1
204,204,1.921296296296296e-12,17
205,205,1.921296296296296e-12,44
206,206,1.921296296296296e-12,11
207,207,1.9328703703703705e-12,11
208,208,1.9444444444444445e-12,15
209,209,1.9444444444444445e-12,44
210,210,1.9444444444444445e-12,1
211,211,1.9444444444444445e-12,11
212,212,1.9560185185185184e-12,44
213,213,1.9675925925925928e-12,3
214,214,1.9675925925925928e-12,44
215,215,1.9675925925925928e-12,11
216,216,1.9791666666666667e-12,17
217,217,1.9791666666666667e-12,44
218,218,1.9791666666666667e-12,18
219,219,1.9907407407407406e-12,39
220,220,1.9907407407407406e-12,44
221,221,1.9907407407407406e-12,18
222,222,1.9907407407407406e-12,11
223,223,2.002314814814815e-12,3
224,224,2.002314814814815e-12,11
225,225,2.013888888888889e-12,17
226,226,2.013888888888889e-12,44
227,227,2.013888888888889e-12,18
228,228,2.013888888888889e-12,11
229,229,2.025462962962963e-12,25
230,230,2.025462962962963e-12,17
231,231,2.025462962962963e-12,44
232,232,2.025462962962963e-12,9
233,233,2.025462962962963e-12,11
234,234,2.0370370370370372e-12,17
235,235,2.0370370370370372e-12,44
236,236,2.0370370370370372e-12,18
237,237,2.0370370370370372e-12,12
238,238,2.0370370370370372e-12,11
239,239,2.048611111111111e-12,3
240,240,2.048611111111111e-12,44
241,241,2.048611111111111e-12,11
242,242,2.060185185185185e-12,3
243,243,2.060185185185185e-12,11
244,244,2.071759259259259e-12,17
245,245,2.071759259259259e-12,33
246,246,2.071759259259259e-12,91
247,247,2.071759259259259e-12,44
248,248,2.0833333333333334e-12,17
249,249,2.0833333333333334e-12,44
250,250,2.0833333333333334e-12,11
251,251,2.0949074074074074e-12,44
252,252,2.0949074074074074e-12,11
253,253,2.1064814814814813e-12,44
254,254,2.1180555555555556e-12,17
255,255,2.1180555555555556e-12,1
256,256,2.1180555555555556e-12,11
257,257,2.1296296296296296e-12,11
258,258,2.1412037037037035e-12,44
259,259,2.152777777777778e-12,44
260,260,2.152777777777778e-12,12
261,261,2.164351851851852e-12,17
262,262,2.164351851851852e-12,44
263,263,2.164351851851852e-12,1
264,264,2.164351851851852e-12,11
265,265,2.1759259259259258e-12,17
266,266,2.1759259259259258e-12,44
267,267,2.1759259259259258e-12,11
268,268,2.1875e-12,44
269,269,2.1875e-12,11
270,270,2.199074074074074e-12,25
271,271,2.199074074074074e-12,3
272,272,2.199074074074074e-12,44
273,273,2.199074074074074e-12,11
274,274,2.210648148148148e-12,17
275,275,2.210648148148148e-12,44
276,276,2.210648148148148e-12,12
277,277,2.210648148148148e-12,11
278,278,2.2222222222222224e-12,44
279,279,2.2222222222222224e-12,1
280,280,2.2222222222222224e-12,11
281,281,2.2337962962962963e-12,44
282,282,2.2453703703703702e-12,1
283,283,2.2453703703703702e-12,11
284,284,2.2569444444444446e-12,17
285,285,2.2569444444444446e-12,3
286,286,2.2569444444444446e-12,44
287,287,2.2569444444444446e-12,1
288,288,2.2569444444444446e-12,11
289,289,2.2685185185185185e-12,17
290,290,2.2685185185185185e-12,11
291,291,2.2800925925925925e-12,44
292,292,2.2800925925925925e-12,11
293,293,2.291666666666667e-12,37
294,294,2.291666666666667e-12,25
295,295,2.291666666666667e-12,17
296,296,2.291666666666667e-12,91
297,297,2.291666666666667e-12,3
298,298,2.291666666666667e-12,44
299,299,2.291666666666667e-12,11
300,300,2.3032407407407408e-12,25
301,301,2.3032407407407408e-12,17
302,302,2.3032407407407408e-12,87
303,303,2.3032407407407408e-12,44
304,304,2.3032407407407408e-12,1
305,305,2.3148148148148147e-12,37
306,306,2.3148148148148147e-12,3
307,307,2.3148148148148147e-12,44
308,308,2.326388888888889e-12,44
309,309,2.326388888888889e-12,18
310,310,2.337962962962963e-12,3
311,311,2.337962962962963e-12,44
312,312,2.337962962962963e-12,12
313,313,2.349537037037037e-12,17
314,314,2.349537037037037e-12,44
315,315,2.3611111111111113e-12,17
316,316,2.3611111111111113e-12,11
317,317,2.3726851851851852e-12,15
318,318,2.3726851851851852e-12,33
319,319,2.3726851851851852e-12,91
320,320,2.3726851851851852e-12,44
321,321,2.3726851851851852e-12,12
322,322,2.3726851851851852e-12,9
323,323,2.3726851851851852e-12,11
324,324,2.384259259259259e-12,17
325,325,2.395833333333333e-12,15
326,326,2.395833333333333e-12,91
327,327,2.395833333333333e-12,11
328,328,2.4074074074074075e-12,91
329,329,2.4074074074074075e-12,3
330,330,2.4074074074074075e-12,44
331,331,2.4189814814814814e-12,91
332,332,2.4189814814814814e-12,3
333,333,2.4305555555555554e-12,17
334,334,2.4305555555555554e-12,91
335,335,2.4305555555555554e-12,12
336,336,2.4421296296296297e-12,45
337,337,2.4421296296296297e-12,44
338,338,2.4421296296296297e-12,1
339,339,2.4421296296296297e-12,11
340,340,2.4652777777777776e-12,15
341,341,2.476851851851852e-12,1
342,342,2.476851851851852e-12,9
343,343,2.488425925925926e-12,17
344,344,2.488425925925926e-12,44
345,345,2.488425925925926e-12,1
346,346,2.488425925925926e-12,12
347,347,2.488425925925926e-12,11
348,348,2.5e-12,15
349,349,2.5e-12,17
350,350,2.5e-12,3
351,351,2.5e-12,1
352,352,2.5e-12,12
353,353,2.5e-12,11
354,354,2.511574074074074e-12,28
355,355,2.511574074074074e-12,3
356,356,2.511574074074074e-12,44
357,357,2.511574074074074e-12,11
358,358,2.523148148148148e-12,25
359,359,2.523148148148148e-12,11
360,360,2.534722222222222e-12,17
361,361,2.534722222222222e-12,11
362,362,2.5578703703703704e-12,12
363,363,2.5694444444444443e-12,3
364,364,2.5925925925925926e-12,17
365,365,2.5925925925925926e-12,3
366,366,2.6041666666666666e-12,1
367,367,2.6041666666666666e-12,11
368,368,2.615740740740741e-12,15
369,369,2.615740740740741e-12,44
370,370,2.615740740740741e-12,1
371,371,2.673611111111111e-12,11
372,372,2.6851851851851854e-12,25
373,373,2.6851851851851854e-12,17
374,374,2.6851851851851854e-12,3
375,375,2.6851851851851854e-12,1
376,376,2.6851851851851854e-12,11
377,377,2.6967592592592593e-12,45
378,378,2.6967592592592593e-12,11
379,379,2.7083333333333333e-12,3
380,380,2.7199074074074072e-12,17
381,381,2.7199074074074072e-12,12
382,382,2.7314814814814816e-12,25
383,383,2.7314814814814816e-12,91
384,384,2.7314814814814816e-12,45
385,385,2.7314814814814816e-12,12
386,386,2.7314814814814816e-12,9
387,387,2.7314814814814816e-12,11
388,388,2.7430555555555555e-12,33
389,389,2.7430555555555555e-12,91
390,390,2.7430555555555555e-12,3
391,391,2.7430555555555555e-12,11
392,392,2.7546296296296295e-12,28
393,393,2.7546296296296295e-12,11
394,394,2.7777777777777777e-12,3
395,395,2.7777777777777777e-12,11
396,396,2.800925925925926e-12,15
397,397,2.800925925925926e-12,91
398,398,2.8125e-12,11
399,399,2.824074074074074e-12,11
400,400,2.8356481481481483e-12,9
401,401,2.8356481481481483e-12,11
402,402,2.8472222222222222e-12,45
403,403,2.8472222222222222e-12,11
404,404,2.858796296296296e-12,11
405,405,2.8819444444444445e-12,12
406,406,2.8935185185185184e-12,3
407,407,2.8935185185185184e-12,11
408,408,2.9050925925925927e-12,11
409,409,2.9282407407407406e-12,11
410,410,2.939814814814815e-12,22
411,411,2.939814814814815e-12,15
412,412,2.939814814814815e-12,11
413,413,2.951388888888889e-12,1
414,414,2.951388888888889e-12,12
415,415,2.962962962962963e-12,12
416,416,2.9745370370370372e-12,44
417,417,2.9745370370370372e-12,11
418,418,2.986111111111111e-12,91
419,419,2.986111111111111e-12,3
420,420,2.986111111111111e-12,11
421,421,3.0324074074074073e-12,17
422,422,3.0439814814814813e-12,91
423,423,3.0671296296296296e-12,44
424,424,3.0671296296296296e-12,12
425,425,3.0787037037037035e-12,17
426,426,3.090277777777778e-12,9
427,427,3.1134259259259258e-12,17
428,428,3.125e-12,17
429,429,3.125e-12,91
430,430,3.125e-12,3
431,431,3.136574074074074e-12,12
432,432,3.136574074074074e-12,11
433,433,3.148148148148148e-12,25
434,434,3.148148148148148e-12,3
435,435,3.148148148148148e-12,1
436,436,3.1597222222222224e-12,33
437,437,3.1597222222222224e-12,11
438,438,3.1712962962962963e-12,25
439,439,3.1712962962962963e-12,11
440,440,3.1828703703703702e-12,25
441,441,3.1828703703703702e-12,86
442,442,3.1828703703703702e-12,1
443,443,3.1828703703703702e-12,9
444,444,3.1828703703703702e-12,11
445,445,3.1944444444444446e-12,17
446,446,3.1944444444444446e-12,12
447,447,3.2060185185185185e-12,1
448,448,3.2175925925925925e-12,3
449,449,3.2175925925925925e-12,87
450,450,3.2175925925925925e-12,12
451,451,3.229166666666667e-12,3
452,452,3.263888888888889e-12,18
453,453,3.263888888888889e-12,1
454,454,3.275462962962963e-12,45
455,455,3.2986111111111113e-12,45
456,456,3.3101851851851852e-12,3
457,457,3.321759259259259e-12,3
458,458,3.460648148148148e-12,12
459,459,3.5069444444444443e-12,3
460,460,3.5185185185185187e-12,91
461,461,3.5185185185185187e-12,3
462,462,3.5185185185185187e-12,12
463,463,3.5185185185185187e-12,9
464,464,3.564814814814815e-12,87
465,465,3.564814814814815e-12,9
466,466,3.587962962962963e-12,3
467,467,3.587962962962963e-12,11
468,468,3.6226851851851854e-12,45
469,469,3.6805555555555555e-12,91
470,470,3.6805555555555555e-12,3
471,471,3.703703703703703e-12,91
472,472,3.761574074074074e-12,17
473,473,3.761574074074074e-12,91
474,474,3.784722222222223e-12,17
475,475,3.784722222222223e-12,91
476,476,3.784722222222223e-12,3
477,477,3.831018518518518e-12,3
478,478,3.865740740740741e-12,9
479,479,3.877314814814815e-12,91
480,480,3.923611111111111e-12,3
481,481,3.923611111111111e-12,45
482,482,3.923611111111111e-12,12
483,483,3.9351851851851855e-12,12
484,484,3.9351851851851855e-12,9
485,485,3.9467592592592595e-12,45
486,486,3.969907407407407e-12,91
487,487,3.969907407407407e-12,3
488,488,3.969907407407407e-12,12
489,489,4.0625e-12,25
490,490,4.0625e-12,11
491,491,4.0740740740740745e-12,15
492,492,4.0740740740740745e-12,11
493,493,4.085648148148148e-12,1
494,494,4.085648148148148e-12,11
495,495,4.12037037037037e-12,12
496,496,4.12037037037037e-12,11
497,497,4.131944444444444e-12,91
498,498,4.155092592592593e-12,17
499,499,4.155092592592593e-12,3
500,500,4.166666666666667e-12,15
501,501,4.166666666666667e-12,1
502,502,4.178240740740741e-12,1
503,503,4.178240740740741e-12,12
504,504,4.201388888888889e-12,3
505,505,4.201388888888889e-12,1
506,506,4.2129629629629626e-12,15
507,507,4.2129629629629626e-12,17
508,508,4.2129629629629626e-12,1
509,509,4.2129629629629626e-12,12
510,510,4.224537037037037e-12,12
511,511,4.236111111111111e-12,91
512,512,4.247685185185185e-12,45
513,513,4.270833333333333e-12,33
514,514,4.270833333333333e-12,3
515,515,4.282407407407407e-12,11
516,516,4.293981481481482e-12,11
517,517,4.305555555555556e-12,45
518,518,4.305555555555556e-12,11
519,519,4.31712962962963e-12,3
520,520,4.31712962962963e-12,12
521,521,4.31712962962963e-12,11
522,522,4.328703703703704e-12,45
523,523,4.340277777777778e-12,12
524,524,4.386574074074074e-12,11
525,525,4.398148148148148e-12,1
526,526,4.409722222222222e-12,25
527,527,4.409722222222222e-12,15
528,528,4.409722222222222e-12,1
529,529,4.409722222222222e-12,11
530,530,4.421296296296296e-12,17
531,531,4.4791666666666665e-12,11
532,532,4.4907407407407405e-12,1
533,533,4.525462962962963e-12,12
534,534,4.525462962962963e-12,11
535,535,4.537037037037037e-12,11
536,536,4.548611111111111e-12,3
537,537,4.560185185185185e-12,11
538,538,4.571759259259259e-12,17
539,539,4.571759259259259e-12,12
540,540,4.652777777777778e-12,3
541,541,4.652777777777778e-12,12
542,542,4.710648148148148e-12,18
543,543,4.710648148148148e-12,11
544,544,4.722222222222223e-12,12
545,545,4.7337962962962966e-12,45
546,546,4.7453703703703705e-12,12
547,547,4.7569444444444444e-12,45
548,548,4.7569444444444444e-12,11
549,549,4.768518518518518e-12,17
550,550,4.791666666666666e-12,12
551,551,4.803240740740741e-12,12
552,552,4.826388888888889e-12,45
553,553,4.826388888888889e-12,12
554,554,4.837962962962963e-12,12
555,555,4.837962962962963e-12,11
556,556,4.8726851851851855e-12,3
557,557,4.8726851851851855e-12,12
558,558,4.8842592592592594e-12,17
559,559,4.8842592592592594e-12,12
560,560,4.895833333333333e-12,12
561,561,4.918981481481481e-12,44
562,562,4.930555555555555e-12,91
563,563,4.930555555555555e-12,11
564,564,4.94212962962963e-12,44
565,565,4.94212962962963e-12,12
566,566,4.953703703703704e-12,12
567,567,4.976851851851852e-12,3
568,568,4.976851851851852e-12,18
569,569,4.976851851851852e-12,12
570,570,5.0115740740740744e-12,11
571,571,5.023148148148148e-12,12
572,572,5.023148148148148e-12,11
573,573,5.034722222222222e-12,12
574,574,5.034722222222222e-12,11
575,575,5.046296296296296e-12,12
576,576,5.046296296296296e-12,11
577,577,5.05787037037037e-12,36
578,578,5.05787037037037e-12,45
579,579,5.05787037037037e-12,12
580,580,5.05787037037037e-12,11
581,581,5.069444444444444e-12,12
582,582,5.081018518518518e-12,11
583,583,5.092592592592593e-12,3
584,584,5.092592592592593e-12,12
585,585,5.092592592592593e-12,11
586,586,5.104166666666667e-12,11
587,587,5.115740740740741e-12,44
588,588,5.115740740740741e-12,12
589,589,5.127314814814815e-12,11
590,590,5.162037037037037e-12,11
591,591,5.173611111111111e-12,3
592,592,5.173611111111111e-12,11
593,593,5.185185185185185e-12,12
594,594,5.208333333333333e-12,12
595,595,5.219907407407407e-12,12
596,596,5.231481481481482e-12,3
597,597,5.231481481481482e-12,12
598,598,5.243055555555556e-12,17
599,599,5.243055555555556e-12,44
600,600,5.243055555555556e-12,11
601,601,5.25462962962963e-12,3
602,602,5.25462962962963e-12,12
603,603,5.25462962962963e-12,11
604,604,5.266203703703704e-12,11
605,605,5.2777777777777776e-12,44
606,606,5.2777777777777776e-12,12
607,607,5.2893518518518515e-12,11
608,608,5.300925925925926e-12,17
609,609,5.300925925925926e-12,12
610,610,5.300925925925926e-12,11
611,611,5.3125e-12,12
612,612,5.324074074074074e-12,25
613,613,5.324074074074074e-12,44
614,614,5.324074074074074e-12,12
615,615,5.335648148148148e-12,12
616,616,5.335648148148148e-12,11
617,617,5.347222222222222e-12,11
618,618,5.358796296296296e-12,17
619,619,5.358796296296296e-12,12
620,620,5.370370370370371e-12,12
621,621,5.381944444444445e-12,25
622,622,5.381944444444445e-12,24
623,623,5.381944444444445e-12,12
624,624,5.393518518518519e-12,17
625,625,5.405092592592593e-12,25
626,626,5.405092592592593e-12,12
