,Unnamed: 0,time,event
0,0,0.0,15
1,1,2.3148148148148147e-14,3
2,2,3.4722222222222224e-14,15
3,3,4.6296296296296295e-14,15
4,4,4.6296296296296295e-14,1
5,5,5.787037037037037e-14,15
6,6,6.944444444444445e-14,15
7,7,8.101851851851852e-14,15
8,8,8.101851851851852e-14,1
9,9,9.259259259259259e-14,15
10,10,9.259259259259259e-14,1
11,11,1.0416666666666666e-13,1
12,12,1.1574074074074073e-13,4
13,13,1.1574074074074073e-13,15
14,14,1.2731481481481483e-13,39
15,15,1.2731481481481483e-13,11
16,16,1.388888888888889e-13,15
17,17,1.6203703703703704e-13,4
18,18,1.6203703703703704e-13,15
19,19,1.6203703703703704e-13,1
20,20,1.736111111111111e-13,4
21,21,1.736111111111111e-13,15
22,22,1.736111111111111e-13,1
23,23,1.8518518518518518e-13,15
24,24,1.9675925925925925e-13,15
25,25,1.9675925925925925e-13,1
26,26,2.0833333333333332e-13,15
27,27,2.4305555555555556e-13,15
28,28,2.662037037037037e-13,15
29,29,2.777777777777778e-13,15
30,30,2.8935185185185184e-13,15
31,31,2.8935185185185184e-13,1
32,32,3.0092592592592594e-13,4
33,33,3.240740740740741e-13,36
34,34,3.240740740740741e-13,15
35,35,3.240740740740741e-13,1
36,36,3.472222222222222e-13,34
37,37,3.472222222222222e-13,15
38,38,3.587962962962963e-13,9
39,39,3.7037037037037036e-13,3
40,40,3.8194444444444445e-13,15
41,41,3.8194444444444445e-13,3
42,42,4.050925925925926e-13,4
43,43,4.050925925925926e-13,25
44,44,4.050925925925926e-13,15
45,45,4.2824074074074074e-13,1
46,46,4.3981481481481483e-13,1
47,47,4.513888888888889e-13,15
48,48,4.861111111111111e-13,34
49,49,4.861111111111111e-13,15
50,50,4.976851851851852e-13,15
51,51,4.976851851851852e-13,1
52,52,5.671296296296296e-13,4
53,53,5.671296296296296e-13,15
54,54,5.671296296296296e-13,1
55,55,5.902777777777778e-13,15
56,56,6.018518518518519e-13,15
57,57,6.134259259259259e-13,15
58,58,6.134259259259259e-13,3
59,59,6.365740740740741e-13,36
60,60,6.481481481481482e-13,15
61,61,6.828703703703704e-13,4
62,62,6.828703703703704e-13,25
63,63,6.944444444444444e-13,15
64,64,7.291666666666667e-13,57
65,65,7.407407407407407e-13,18
66,66,7.523148148148149e-13,15
67,67,7.638888888888889e-13,4
68,68,7.638888888888889e-13,15
69,69,7.75462962962963e-13,15
70,70,8.217592592592592e-13,15
71,71,8.333333333333333e-13,15
72,72,8.449074074074074e-13,1
73,73,8.796296296296297e-13,4
74,74,8.796296296296297e-13,131
75,75,8.912037037037037e-13,15
76,76,9.027777777777778e-13,15
77,77,9.027777777777778e-13,1
78,78,9.14351851851852e-13,46
79,79,9.259259259259258e-13,15
80,80,9.259259259259258e-13,1
81,81,9.375e-13,4
82,82,9.375e-13,15
83,83,9.375e-13,1
84,84,9.490740740740741e-13,3
85,85,9.722222222222222e-13,4
86,86,9.722222222222222e-13,36
87,87,9.722222222222222e-13,15
88,88,9.837962962962964e-13,15
89,89,9.953703703703703e-13,15
90,90,1.0069444444444445e-12,18
91,91,1.0069444444444445e-12,1
92,92,1.0185185185185186e-12,131
93,93,1.0416666666666667e-12,3
94,94,1.0648148148148148e-12,15
95,95,1.0648148148148148e-12,1
96,96,1.076388888888889e-12,131
97,97,1.0879629629629629e-12,15
98,98,1.099537037037037e-12,131
99,99,1.099537037037037e-12,15
100,100,1.099537037037037e-12,1
101,101,1.1342592592592593e-12,15
102,102,1.1458333333333334e-12,15
103,103,1.1458333333333334e-12,18
104,104,1.1458333333333334e-12,1
105,105,1.1574074074074074e-12,15
106,106,1.1574074074074074e-12,1
107,107,1.1689814814814815e-12,34
108,108,1.1689814814814815e-12,1
109,109,1.2152777777777777e-12,15
110,110,1.2152777777777777e-12,1
111,111,1.25e-12,1
112,112,1.3078703703703705e-12,1
113,113,1.3310185185185185e-12,3
114,114,1.3310185185185185e-12,1
115,115,1.3425925925925927e-12,1
116,116,1.3541666666666666e-12,3
117,117,1.400462962962963e-12,36
118,118,1.400462962962963e-12,15
119,119,1.400462962962963e-12,1
120,120,1.412037037037037e-12,1
121,121,1.4236111111111111e-12,1
122,122,1.4583333333333333e-12,46
123,123,1.4583333333333333e-12,131
124,124,1.4699074074074075e-12,98
125,125,1.5046296296296297e-12,57
126,126,1.5046296296296297e-12,15
127,127,1.5277777777777778e-12,1
128,128,1.5393518518518518e-12,4
129,129,1.5393518518518518e-12,1
130,130,1.5625e-12,36
131,131,1.5625e-12,131
132,132,1.5856481481481481e-12,1
133,133,1.6087962962962962e-12,25
134,134,1.6087962962962962e-12,1
135,135,1.6087962962962962e-12,10
136,136,1.6203703703703704e-12,15
137,137,1.6203703703703704e-12,1
138,138,1.6319444444444445e-12,35
139,139,1.6319444444444445e-12,1
140,140,1.6435185185185185e-12,1
141,141,1.6550925925925926e-12,1
142,142,1.6666666666666666e-12,1
143,143,1.7013888888888888e-12,4
144,144,1.7013888888888888e-12,3
145,145,1.7013888888888888e-12,1
146,146,1.712962962962963e-12,15
147,147,1.724537037037037e-12,1
148,148,1.736111111111111e-12,1
149,149,1.7476851851851852e-12,4
150,150,1.7476851851851852e-12,1
151,151,1.7708333333333333e-12,11
152,152,1.7939814814814816e-12,131
153,153,1.7939814814814816e-12,1
154,154,1.8055555555555555e-12,15
155,155,1.8055555555555555e-12,1
156,156,1.8171296296296297e-12,1
157,157,1.828703703703704e-12,0
158,158,1.828703703703704e-12,1
159,159,1.828703703703704e-12,19
160,160,1.863425925925926e-12,4
161,161,1.863425925925926e-12,1
162,162,1.875e-12,1
163,163,1.886574074074074e-12,1
164,164,1.8981481481481483e-12,1
165,165,1.9097222222222222e-12,1
166,166,1.9444444444444445e-12,15
167,167,1.9560185185185184e-12,1
168,168,1.9560185185185184e-12,9
169,169,1.9675925925925928e-12,18
170,170,1.9791666666666667e-12,3
171,171,1.9791666666666667e-12,1
172,172,2.025462962962963e-12,1
173,173,2.0370370370370372e-12,1
174,174,2.048611111111111e-12,1
175,175,2.060185185185185e-12,57
176,176,2.060185185185185e-12,1
177,177,2.071759259259259e-12,15
178,178,2.1064814814814813e-12,15
179,179,2.1064814814814813e-12,1
180,180,2.1180555555555556e-12,98
181,181,2.1296296296296296e-12,4
182,182,2.1296296296296296e-12,3
183,183,2.1296296296296296e-12,1
184,184,2.1412037037037035e-12,9
185,185,2.152777777777778e-12,15
186,186,2.152777777777778e-12,1
187,187,2.164351851851852e-12,1
188,188,2.164351851851852e-12,10
189,189,2.1875e-12,131
190,190,2.1875e-12,1
191,191,2.210648148148148e-12,1
192,192,2.2222222222222224e-12,1
193,193,2.2685185185185185e-12,36
194,194,2.2685185185185185e-12,15
195,195,2.2685185185185185e-12,1
196,196,2.2800925925925925e-12,9
197,197,2.291666666666667e-12,18
198,198,2.3032407407407408e-12,131
199,199,2.3032407407407408e-12,1
200,200,2.3148148148148147e-12,25
201,201,2.3148148148148147e-12,1
202,202,2.349537037037037e-12,1
203,203,2.3611111111111113e-12,15
204,204,2.3611111111111113e-12,1
205,205,2.384259259259259e-12,4
206,206,2.384259259259259e-12,1
207,207,2.395833333333333e-12,131
208,208,2.395833333333333e-12,1
209,209,2.4305555555555554e-12,18
