,Unnamed: 0,time,event
0,0,0.0,1
1,1,2.3148148148148147e-14,4
2,2,2.3148148148148147e-14,1
3,3,3.4722222222222224e-14,24
4,4,3.4722222222222224e-14,1
5,5,3.4722222222222224e-14,11
6,6,5.787037037037037e-14,15
7,7,5.787037037037037e-14,2
8,8,5.787037037037037e-14,50
9,9,6.944444444444445e-14,3
10,10,6.944444444444445e-14,26
11,11,8.101851851851852e-14,25
12,12,8.101851851851852e-14,1
13,13,9.259259259259259e-14,15
14,14,1.0416666666666666e-13,1
15,15,1.1574074074074073e-13,4
16,16,1.1574074074074073e-13,15
17,17,1.1574074074074073e-13,1
18,18,1.2731481481481483e-13,55
19,19,1.2731481481481483e-13,1
20,20,1.2731481481481483e-13,50
21,21,1.5046296296296297e-13,1
22,22,1.6203703703703704e-13,1
23,23,1.736111111111111e-13,26
24,24,1.736111111111111e-13,1
25,25,1.736111111111111e-13,50
26,26,1.9675925925925925e-13,2
27,27,1.9675925925925925e-13,1
28,28,1.9675925925925925e-13,50
29,29,2.0833333333333332e-13,4
30,30,2.0833333333333332e-13,28
31,31,2.0833333333333332e-13,1
32,32,2.1990740740740742e-13,15
33,33,2.1990740740740742e-13,1
34,34,2.4305555555555556e-13,1
35,35,2.5462962962962965e-13,15
36,36,2.5462962962962965e-13,1
37,37,2.5462962962962965e-13,11
38,38,2.662037037037037e-13,50
39,39,2.777777777777778e-13,1
40,40,2.777777777777778e-13,50
41,41,2.8935185185185184e-13,1
42,42,3.0092592592592594e-13,46
43,43,3.0092592592592594e-13,1
44,44,3.125e-13,46
45,45,3.125e-13,1
46,46,3.240740740740741e-13,17
47,47,3.587962962962963e-13,1
48,48,3.7037037037037036e-13,15
49,49,3.7037037037037036e-13,2
50,50,3.8194444444444445e-13,1
51,51,3.935185185185185e-13,1
52,52,4.050925925925926e-13,1
53,53,4.2824074074074074e-13,46
54,54,4.3981481481481483e-13,4
55,55,4.3981481481481483e-13,57
56,56,4.3981481481481483e-13,1
57,57,4.3981481481481483e-13,50
58,58,4.513888888888889e-13,1
59,59,4.629629629629629e-13,58
60,60,4.629629629629629e-13,3
61,61,4.629629629629629e-13,50
62,62,4.745370370370371e-13,50
63,63,4.861111111111111e-13,81
64,64,4.861111111111111e-13,68
65,65,4.861111111111111e-13,24
66,66,4.861111111111111e-13,8
67,67,4.976851851851852e-13,46
68,68,4.976851851851852e-13,2
69,69,5.208333333333334e-13,1
70,70,5.324074074074074e-13,15
71,71,5.439814814814814e-13,1
72,72,5.555555555555556e-13,1
73,73,5.671296296296296e-13,11
74,74,5.902777777777778e-13,2
75,75,5.902777777777778e-13,1
76,76,6.018518518518519e-13,28
77,77,6.018518518518519e-13,11
78,78,6.134259259259259e-13,1
79,79,6.365740740740741e-13,1
80,80,6.365740740740741e-13,9
81,81,6.481481481481482e-13,1
82,82,6.597222222222222e-13,1
83,83,6.712962962962963e-13,57
84,84,6.828703703703704e-13,3
