,Unnamed: 0,time,event
0,0,0.0,11
1,1,2.3148148148148147e-14,3
2,2,3.4722222222222224e-14,24
3,3,3.4722222222222224e-14,3
4,4,3.4722222222222224e-14,54
5,5,3.4722222222222224e-14,11
6,6,4.6296296296296295e-14,3
7,7,5.787037037037037e-14,67
8,8,5.787037037037037e-14,3
9,9,2.0833333333333332e-13,82
10,10,2.0833333333333332e-13,23
11,11,2.0833333333333332e-13,3
12,12,2.1990740740740742e-13,3
13,13,2.662037037037037e-13,3
14,14,2.777777777777778e-13,3
15,15,3.0092592592592594e-13,3
16,16,3.125e-13,3
17,17,3.7037037037037036e-13,4
18,18,3.7037037037037036e-13,23
19,19,3.7037037037037036e-13,3
20,20,3.7037037037037036e-13,1
21,21,3.7037037037037036e-13,11
22,22,3.8194444444444445e-13,82
23,23,3.935185185185185e-13,3
24,24,4.050925925925926e-13,82
25,25,4.050925925925926e-13,3
26,26,4.1666666666666664e-13,82
27,27,4.1666666666666664e-13,1
28,28,4.3981481481481483e-13,82
29,29,4.3981481481481483e-13,3
30,30,4.513888888888889e-13,31
31,31,4.513888888888889e-13,39
32,32,4.513888888888889e-13,1
33,33,4.629629629629629e-13,12
34,34,4.745370370370371e-13,4
35,35,4.745370370370371e-13,82
36,36,4.745370370370371e-13,23
37,37,4.745370370370371e-13,3
38,38,4.861111111111111e-13,12
39,39,4.861111111111111e-13,11
40,40,4.976851851851852e-13,12
41,41,5.092592592592593e-13,3
42,42,5.092592592592593e-13,35
43,43,5.092592592592593e-13,12
44,44,5.208333333333334e-13,1
45,45,5.208333333333334e-13,12
46,46,5.439814814814814e-13,36
47,47,5.439814814814814e-13,35
48,48,5.555555555555556e-13,3
49,49,5.555555555555556e-13,12
50,50,5.671296296296296e-13,12
51,51,5.902777777777778e-13,25
52,52,5.902777777777778e-13,3
53,53,6.365740740740741e-13,3
54,54,6.944444444444444e-13,1
55,55,7.060185185185185e-13,82
56,56,7.060185185185185e-13,3
57,57,7.060185185185185e-13,12
58,58,7.175925925925926e-13,3
59,59,7.291666666666667e-13,12
60,60,7.523148148148149e-13,15
61,61,7.638888888888889e-13,3
62,62,7.87037037037037e-13,12
63,63,7.986111111111111e-13,82
64,64,7.986111111111111e-13,32
65,65,7.986111111111111e-13,11
66,66,8.101851851851852e-13,3
67,67,8.333333333333333e-13,82
68,68,8.449074074074074e-13,3
69,69,8.564814814814815e-13,15
70,70,8.680555555555555e-13,12
71,71,8.796296296296297e-13,35
72,72,8.912037037037037e-13,24
73,73,8.912037037037037e-13,3
74,74,8.912037037037037e-13,11
75,75,1.0648148148148148e-12,3
76,76,1.076388888888889e-12,3
77,77,1.076388888888889e-12,12
78,78,1.1111111111111112e-12,11
79,79,1.1226851851851851e-12,12
80,80,1.1226851851851851e-12,11
81,81,1.1574074074074074e-12,82
82,82,1.1574074074074074e-12,15
83,83,1.1805555555555557e-12,15
84,84,1.1921296296296296e-12,11
85,85,1.2037037037037037e-12,3
86,86,1.2037037037037037e-12,1
87,87,1.2037037037037037e-12,12
88,88,1.2268518518518518e-12,15
89,89,1.238425925925926e-12,15
90,90,1.261574074074074e-12,11
91,91,1.2731481481481482e-12,12
92,92,1.2847222222222222e-12,3
93,93,1.2847222222222222e-12,12
94,94,1.412037037037037e-12,3
95,95,1.4351851851851853e-12,32
96,96,1.4467592592592592e-12,4
97,97,1.4467592592592592e-12,20
98,98,1.4467592592592592e-12,48
99,99,1.4467592592592592e-12,24
100,100,1.4467592592592592e-12,62
101,101,1.4467592592592592e-12,18
102,102,1.4467592592592592e-12,1
103,103,1.4467592592592592e-12,12
104,104,1.4467592592592592e-12,11
105,105,1.4583333333333333e-12,24
106,106,1.4583333333333333e-12,1
107,107,1.4583333333333333e-12,11
108,108,1.4699074074074075e-12,4
109,109,1.4699074074074075e-12,1
110,110,1.4814814814814814e-12,11
111,111,1.4930555555555556e-12,3
112,112,1.5046296296296297e-12,11
