,Unnamed: 0,time,event
0,0,0.0,44
1,1,4.6296296296296295e-14,15
2,2,5.787037037037037e-14,31
3,3,5.787037037037037e-14,18
4,4,5.787037037037037e-14,54
5,5,5.787037037037037e-14,11
6,6,6.944444444444445e-14,11
7,7,1.388888888888889e-13,1
8,8,1.388888888888889e-13,54
9,9,1.388888888888889e-13,72
10,10,1.5046296296296297e-13,18
11,11,1.736111111111111e-13,3
12,12,1.9675925925925925e-13,24
13,13,2.5462962962962965e-13,26
14,14,2.5462962962962965e-13,18
15,15,2.8935185185185184e-13,40
16,16,3.0092592592592594e-13,31
17,17,3.0092592592592594e-13,36
18,18,3.0092592592592594e-13,11
19,19,3.125e-13,4
20,20,3.125e-13,42
21,21,3.125e-13,36
22,22,3.125e-13,11
23,23,3.3564814814814817e-13,18
24,24,3.7037037037037036e-13,1
25,25,3.8194444444444445e-13,31
26,26,3.8194444444444445e-13,54
27,27,3.8194444444444445e-13,11
28,28,3.935185185185185e-13,31
29,29,3.935185185185185e-13,35
30,30,3.935185185185185e-13,18
31,31,3.935185185185185e-13,8
32,32,4.3981481481481483e-13,31
33,33,4.629629629629629e-13,1
34,34,4.629629629629629e-13,54
35,35,4.745370370370371e-13,31
36,36,4.745370370370371e-13,18
37,37,4.745370370370371e-13,1
38,38,4.745370370370371e-13,11
39,39,4.976851851851852e-13,1
40,40,5.092592592592593e-13,91
41,41,5.092592592592593e-13,11
42,42,5.208333333333334e-13,31
43,43,5.324074074074074e-13,18
44,44,5.324074074074074e-13,1
45,45,5.324074074074074e-13,11
46,46,5.439814814814814e-13,3
47,47,5.439814814814814e-13,11
48,48,5.555555555555556e-13,43
49,49,5.555555555555556e-13,31
50,50,5.555555555555556e-13,36
51,51,5.555555555555556e-13,57
52,52,5.555555555555556e-13,11
53,53,6.25e-13,31
54,54,6.25e-13,23
55,55,6.25e-13,18
56,56,6.25e-13,1
57,57,6.712962962962963e-13,31
58,58,7.060185185185185e-13,11
59,59,7.175925925925926e-13,4
60,60,7.175925925925926e-13,18
61,61,7.638888888888889e-13,31
62,62,7.87037037037037e-13,18
63,63,7.986111111111111e-13,31
64,64,7.986111111111111e-13,11
65,65,8.217592592592592e-13,3
66,66,8.796296296296297e-13,17
67,67,8.796296296296297e-13,3
68,68,8.796296296296297e-13,18
69,69,8.796296296296297e-13,11
70,70,9.490740740740741e-13,17
71,71,9.490740740740741e-13,18
72,72,9.490740740740741e-13,1
73,73,9.490740740740741e-13,54
74,74,9.60648148148148e-13,15
75,75,9.60648148148148e-13,1
76,76,9.60648148148148e-13,11
77,77,9.722222222222222e-13,31
78,78,1.0185185185185186e-12,18
79,79,1.0300925925925926e-12,31
80,80,1.0300925925925926e-12,1
81,81,1.0300925925925926e-12,8
82,82,1.0300925925925926e-12,54
83,83,1.0416666666666667e-12,31
84,84,1.0532407407407406e-12,65
85,85,1.099537037037037e-12,11
86,86,1.1111111111111112e-12,36
87,87,1.1111111111111112e-12,65
88,88,1.1111111111111112e-12,1
89,89,1.1111111111111112e-12,54
90,90,1.1111111111111112e-12,9
91,91,1.1226851851851851e-12,11
92,92,1.1342592592592593e-12,31
93,93,1.1342592592592593e-12,1
94,94,1.1805555555555557e-12,24
95,95,1.1921296296296296e-12,31
96,96,1.2037037037037037e-12,42
97,97,1.2037037037037037e-12,18
98,98,1.2037037037037037e-12,11
99,99,1.2268518518518518e-12,3
100,100,1.2268518518518518e-12,1
101,101,1.2731481481481482e-12,65
102,102,1.2847222222222222e-12,31
103,103,1.2847222222222222e-12,67
104,104,1.2847222222222222e-12,18
105,105,1.2962962962962963e-12,31
106,106,1.2962962962962963e-12,24
107,107,1.2962962962962963e-12,35
108,108,1.2962962962962963e-12,11
109,109,1.3541666666666666e-12,18
110,110,1.3541666666666666e-12,1
111,111,1.3541666666666666e-12,11
112,112,1.3657407407407408e-12,57
113,113,1.3657407407407408e-12,46
114,114,1.3657407407407408e-12,66
115,115,1.3657407407407408e-12,23
116,116,1.3657407407407408e-12,24
117,117,1.3657407407407408e-12,18
118,118,1.3657407407407408e-12,11
119,119,1.3773148148148147e-12,4
120,120,1.3773148148148147e-12,15
121,121,1.3773148148148147e-12,18
122,122,1.3888888888888889e-12,31
123,123,1.3888888888888889e-12,35
124,124,1.3888888888888889e-12,18
125,125,1.4236111111111111e-12,18
126,126,1.4351851851851853e-12,11
127,127,1.4467592592592592e-12,36
128,128,1.4467592592592592e-12,17
129,129,1.4930555555555556e-12,11
130,130,1.5046296296296297e-12,1
131,131,1.5046296296296297e-12,11
132,132,1.5162037037037037e-12,47
133,133,1.5162037037037037e-12,18
134,134,1.5162037037037037e-12,1
135,135,1.5162037037037037e-12,54
136,136,1.5162037037037037e-12,40
137,137,1.5277777777777778e-12,31
138,138,1.5277777777777778e-12,11
139,139,1.5393518518518518e-12,4
140,140,1.5393518518518518e-12,1
141,141,1.574074074074074e-12,3
142,142,1.5856481481481481e-12,1
143,143,1.5972222222222223e-12,4
144,144,1.6319444444444445e-12,18
145,145,1.6782407407407407e-12,1
146,146,1.6782407407407407e-12,11
147,147,1.7708333333333333e-12,4
148,148,1.7708333333333333e-12,36
149,149,1.7708333333333333e-12,24
150,150,1.7939814814814816e-12,31
151,151,1.7939814814814816e-12,3
152,152,1.8055555555555555e-12,1
153,153,1.828703703703704e-12,31
154,154,1.8402777777777778e-12,3
155,155,1.8518518518518517e-12,36
156,156,1.8518518518518517e-12,67
157,157,1.8518518518518517e-12,35
158,158,1.8518518518518517e-12,19
159,159,1.875e-12,1
160,160,1.8981481481481483e-12,1
161,161,1.9328703703703705e-12,3
162,162,1.9444444444444445e-12,20
163,163,1.9907407407407406e-12,1
164,164,2.002314814814815e-12,18
165,165,2.013888888888889e-12,24
166,166,2.013888888888889e-12,18
167,167,2.025462962962963e-12,1
168,168,2.071759259259259e-12,1
169,169,2.0833333333333334e-12,57
170,170,2.0833333333333334e-12,65
171,171,2.0949074074074074e-12,35
172,172,2.1064814814814813e-12,31
173,173,2.1064814814814813e-12,1
174,174,2.152777777777778e-12,43
175,175,2.1759259259259258e-12,18
176,176,2.1875e-12,20
177,177,2.1875e-12,31
178,178,2.1875e-12,15
179,179,2.1875e-12,1
180,180,2.1875e-12,72
181,181,2.199074074074074e-12,4
182,182,2.210648148148148e-12,1
183,183,2.2222222222222224e-12,11
184,184,2.2337962962962963e-12,11
185,185,2.2453703703703702e-12,31
186,186,2.2569444444444446e-12,18
187,187,2.2800925925925925e-12,3
188,188,2.2800925925925925e-12,1
189,189,2.3148148148148147e-12,18
190,190,2.337962962962963e-12,31
191,191,2.349537037037037e-12,31
192,192,2.349537037037037e-12,36
193,193,2.349537037037037e-12,1
194,194,2.384259259259259e-12,1
195,195,2.395833333333333e-12,24
196,196,2.4074074074074075e-12,97
197,197,2.4074074074074075e-12,11
198,198,2.4189814814814814e-12,31
199,199,2.4189814814814814e-12,36
200,200,2.4189814814814814e-12,46
201,201,2.4189814814814814e-12,24
202,202,2.4189814814814814e-12,18
203,203,2.4189814814814814e-12,11
204,204,2.4305555555555554e-12,24
205,205,2.4305555555555554e-12,72
206,206,2.4537037037037037e-12,1
