,Unnamed: 0,time,event
0,0,0.0,1
1,1,0.0,11
2,2,1.1574074074074074e-14,15
3,3,3.4722222222222224e-14,34
4,4,3.4722222222222224e-14,1
5,5,4.6296296296296295e-14,1
6,6,8.101851851851852e-14,4
7,7,1.1574074074074073e-13,1
8,8,1.736111111111111e-13,1
9,9,2.0833333333333332e-13,11
10,10,2.3148148148148146e-13,31
11,11,2.3148148148148146e-13,15
12,12,2.4305555555555556e-13,112
13,13,2.4305555555555556e-13,46
14,14,2.4305555555555556e-13,23
15,15,2.4305555555555556e-13,11
16,16,2.5462962962962965e-13,15
17,17,2.662037037037037e-13,9
18,18,2.8935185185185184e-13,29
19,19,3.125e-13,11
20,20,3.472222222222222e-13,4
21,21,3.587962962962963e-13,34
22,22,3.935185185185185e-13,11
23,23,4.050925925925926e-13,1
24,24,4.050925925925926e-13,9
25,25,4.1666666666666664e-13,15
26,26,4.2824074074074074e-13,16
27,27,4.3981481481481483e-13,15
28,28,4.3981481481481483e-13,11
29,29,4.861111111111111e-13,15
30,30,4.861111111111111e-13,24
31,31,4.976851851851852e-13,15
32,32,4.976851851851852e-13,16
33,33,5.092592592592593e-13,80
34,34,5.092592592592593e-13,16
35,35,5.324074074074074e-13,16
36,36,5.555555555555556e-13,15
37,37,5.555555555555556e-13,1
38,38,5.671296296296296e-13,3
39,39,5.787037037037037e-13,1
40,40,5.902777777777778e-13,15
41,41,5.902777777777778e-13,3
42,42,6.018518518518519e-13,1
43,43,6.365740740740741e-13,31
44,44,6.481481481481482e-13,31
45,45,6.481481481481482e-13,16
46,46,6.481481481481482e-13,3
47,47,6.481481481481482e-13,35
48,48,6.828703703703704e-13,9
49,49,6.828703703703704e-13,11
50,50,6.944444444444444e-13,3
51,51,7.175925925925926e-13,4
52,52,7.291666666666667e-13,16
53,53,7.291666666666667e-13,1
54,54,7.407407407407407e-13,16
55,55,7.407407407407407e-13,11
56,56,7.986111111111111e-13,34
57,57,8.101851851851852e-13,1
58,58,8.217592592592592e-13,31
59,59,8.217592592592592e-13,16
60,60,8.217592592592592e-13,1
61,61,8.217592592592592e-13,11
62,62,8.333333333333333e-13,17
63,63,8.449074074074074e-13,16
64,64,8.449074074074074e-13,1
65,65,8.564814814814815e-13,16
66,66,8.564814814814815e-13,1
67,67,8.680555555555555e-13,15
68,68,8.680555555555555e-13,1
69,69,8.680555555555555e-13,12
70,70,8.912037037037037e-13,25
71,71,8.912037037037037e-13,15
72,72,9.027777777777778e-13,16
73,73,9.14351851851852e-13,1
74,74,9.259259259259258e-13,16
75,75,9.722222222222222e-13,15
76,76,9.837962962962964e-13,34
77,77,9.953703703703703e-13,12
78,78,1.0069444444444445e-12,15
79,79,1.0185185185185186e-12,15
80,80,1.0185185185185186e-12,16
81,81,1.0416666666666667e-12,1
82,82,1.0532407407407406e-12,4
83,83,1.0532407407407406e-12,16
84,84,1.0648148148148148e-12,16
85,85,1.0879629629629629e-12,15
86,86,1.099537037037037e-12,16
87,87,1.1111111111111112e-12,31
88,88,1.1111111111111112e-12,36
89,89,1.1111111111111112e-12,15
90,90,1.1111111111111112e-12,1
91,91,1.1111111111111112e-12,11
92,92,1.1342592592592593e-12,16
93,93,1.1458333333333334e-12,4
94,94,1.1458333333333334e-12,15
95,95,1.1574074074074074e-12,4
96,96,1.1574074074074074e-12,9
97,97,1.1689814814814815e-12,3
98,98,1.1805555555555557e-12,16
99,99,1.1805555555555557e-12,19
100,100,1.2268518518518518e-12,1
101,101,1.238425925925926e-12,25
102,102,1.2962962962962963e-12,82
103,103,1.2962962962962963e-12,11
104,104,1.3310185185185185e-12,4
105,105,1.3310185185185185e-12,11
106,106,1.3425925925925927e-12,11
107,107,1.3657407407407408e-12,11
108,108,1.3773148148148147e-12,15
109,109,1.3888888888888889e-12,12
110,110,1.400462962962963e-12,16
111,111,1.412037037037037e-12,12
112,112,1.4236111111111111e-12,11
113,113,1.4351851851851853e-12,16
114,114,1.4351851851851853e-12,12
115,115,1.4467592592592592e-12,67
116,116,1.4467592592592592e-12,12
117,117,1.4583333333333333e-12,15
118,118,1.4583333333333333e-12,16
119,119,1.4699074074074075e-12,18
120,120,1.4814814814814814e-12,1
121,121,1.4814814814814814e-12,11
122,122,1.4930555555555556e-12,82
123,123,1.4930555555555556e-12,15
124,124,1.4930555555555556e-12,11
125,125,1.5046296296296297e-12,1
126,126,1.5046296296296297e-12,12
127,127,1.5046296296296297e-12,11
128,128,1.5162037037037037e-12,15
129,129,1.5162037037037037e-12,12
130,130,1.550925925925926e-12,15
131,131,1.550925925925926e-12,16
132,132,1.5625e-12,31
133,133,1.574074074074074e-12,4
134,134,1.5856481481481481e-12,16
135,135,1.5972222222222223e-12,12
136,136,1.5972222222222223e-12,11
137,137,1.6087962962962962e-12,15
138,138,1.6087962962962962e-12,11
139,139,1.6319444444444445e-12,25
140,140,1.6319444444444445e-12,1
141,141,1.6319444444444445e-12,11
142,142,1.6550925925925926e-12,80
143,143,1.6550925925925926e-12,9
144,144,1.6666666666666666e-12,4
145,145,1.6782407407407407e-12,34
146,146,1.7013888888888888e-12,16
147,147,1.712962962962963e-12,34
148,148,1.712962962962963e-12,1
149,149,1.724537037037037e-12,35
150,150,1.7476851851851852e-12,11
151,151,1.7824074074074074e-12,3
152,152,1.7939814814814816e-12,15
153,153,1.8055555555555555e-12,15
154,154,1.8055555555555555e-12,16
155,155,1.8402777777777778e-12,34
156,156,1.8402777777777778e-12,16
157,157,1.8402777777777778e-12,3
158,158,1.875e-12,15
159,159,1.875e-12,16
160,160,1.886574074074074e-12,34
161,161,1.886574074074074e-12,16
162,162,1.8981481481481483e-12,15
163,163,1.9444444444444445e-12,15
164,164,1.9444444444444445e-12,16
165,165,1.9444444444444445e-12,11
166,166,1.9560185185185184e-12,16
167,167,1.9560185185185184e-12,12
168,168,1.9560185185185184e-12,11
169,169,1.9675925925925928e-12,25
170,170,1.9675925925925928e-12,15
171,171,1.9791666666666667e-12,15
172,172,1.9907407407407406e-12,1
173,173,2.025462962962963e-12,1
174,174,2.025462962962963e-12,11
175,175,2.0370370370370372e-12,4
176,176,2.060185185185185e-12,11
177,177,2.071759259259259e-12,16
178,178,2.0949074074074074e-12,39
179,179,2.0949074074074074e-12,18
180,180,2.0949074074074074e-12,12
181,181,2.1296296296296296e-12,16
182,182,2.1296296296296296e-12,11
183,183,2.1759259259259258e-12,11
184,184,2.1875e-12,11
185,185,2.2337962962962963e-12,25
186,186,2.2685185185185185e-12,2
187,187,2.2800925925925925e-12,15
188,188,2.2800925925925925e-12,11
189,189,2.291666666666667e-12,15
190,190,2.3032407407407408e-12,6
191,191,2.3032407407407408e-12,18
192,192,2.3726851851851852e-12,18
193,193,2.384259259259259e-12,3
194,194,2.384259259259259e-12,1
195,195,2.395833333333333e-12,36
196,196,2.4305555555555554e-12,36
197,197,2.4421296296296297e-12,6
198,198,2.4421296296296297e-12,67
199,199,2.4537037037037037e-12,15
200,200,2.4537037037037037e-12,1
201,201,2.476851851851852e-12,12
202,202,2.476851851851852e-12,11
203,203,2.488425925925926e-12,16
204,204,2.488425925925926e-12,12
205,205,2.5e-12,11
206,206,2.511574074074074e-12,12
207,207,2.523148148148148e-12,12
208,208,2.534722222222222e-12,16
209,209,2.5462962962962964e-12,1
210,210,2.5578703703703704e-12,1
211,211,2.5925925925925926e-12,1
212,212,2.6041666666666666e-12,34
213,213,2.6041666666666666e-12,11
214,214,2.615740740740741e-12,4
215,215,2.627314814814815e-12,33
216,216,2.6388888888888888e-12,34
217,217,2.662037037037037e-12,1
218,218,2.673611111111111e-12,12
219,219,2.6851851851851854e-12,34
220,220,2.6851851851851854e-12,25
221,221,2.6851851851851854e-12,11
222,222,2.766203703703704e-12,1
223,223,2.7893518518518517e-12,1
224,224,2.7893518518518517e-12,12
225,225,2.7893518518518517e-12,11
226,226,2.800925925925926e-12,1
227,227,2.8125e-12,1
228,228,2.8356481481481483e-12,16
