,Unnamed: 0,time,event
0,0,0.0,1
1,1,0.0,52
2,2,1.1574074074074074e-14,13
3,3,4.6296296296296295e-14,34
4,4,4.6296296296296295e-14,13
5,5,4.6296296296296295e-14,1
6,6,4.6296296296296295e-14,11
7,7,6.944444444444445e-14,34
8,8,6.944444444444445e-14,1
9,9,6.944444444444445e-14,9
10,10,6.944444444444445e-14,11
11,11,8.101851851851852e-14,11
12,12,1.0416666666666666e-13,3
13,13,1.0416666666666666e-13,11
14,14,1.1574074074074073e-13,11
15,15,1.2731481481481483e-13,15
16,16,1.2731481481481483e-13,11
17,17,1.388888888888889e-13,1
18,18,1.5046296296296297e-13,4
19,19,1.5046296296296297e-13,1
20,20,1.6203703703703704e-13,4
21,21,1.6203703703703704e-13,11
22,22,2.1990740740740742e-13,43
23,23,2.1990740740740742e-13,36
24,24,2.1990740740740742e-13,58
25,25,2.1990740740740742e-13,24
26,26,2.1990740740740742e-13,52
27,27,2.1990740740740742e-13,11
28,28,2.3148148148148146e-13,112
29,29,2.3148148148148146e-13,11
30,30,2.4305555555555556e-13,23
31,31,2.5462962962962965e-13,1
32,32,2.5462962962962965e-13,11
33,33,2.662037037037037e-13,9
34,34,2.662037037037037e-13,11
35,35,2.777777777777778e-13,2
36,36,3.0092592592592594e-13,24
37,37,3.0092592592592594e-13,39
38,38,3.0092592592592594e-13,1
39,39,3.240740740740741e-13,15
40,40,3.240740740740741e-13,1
41,41,3.240740740740741e-13,11
42,42,3.3564814814814817e-13,11
43,43,3.472222222222222e-13,11
44,44,3.587962962962963e-13,11
45,45,3.8194444444444445e-13,1
46,46,3.935185185185185e-13,2
47,47,4.1666666666666664e-13,1
48,48,4.513888888888889e-13,11
49,49,4.629629629629629e-13,15
50,50,4.745370370370371e-13,16
51,51,4.745370370370371e-13,1
52,52,4.745370370370371e-13,11
53,53,5.208333333333334e-13,5
54,54,5.208333333333334e-13,64
55,55,5.208333333333334e-13,3
56,56,5.208333333333334e-13,11
57,57,5.324074074074074e-13,1
58,58,5.439814814814814e-13,2
59,59,6.25e-13,1
60,60,6.481481481481482e-13,3
61,61,6.712962962962963e-13,11
62,62,7.060185185185185e-13,1
63,63,7.291666666666667e-13,2
64,64,7.407407407407407e-13,11
65,65,7.638888888888889e-13,11
66,66,7.87037037037037e-13,1
67,67,8.101851851851852e-13,11
68,68,8.217592592592592e-13,11
69,69,8.333333333333333e-13,11
70,70,8.449074074074074e-13,11
71,71,8.680555555555555e-13,16
72,72,8.680555555555555e-13,1
73,73,9.375e-13,64
74,74,9.490740740740741e-13,1
75,75,9.60648148148148e-13,3
76,76,1.0648148148148148e-12,2
77,77,1.0879629629629629e-12,3
78,78,1.3657407407407408e-12,112
79,79,1.3657407407407408e-12,21
80,80,1.3773148148148147e-12,2
81,81,1.4351851851851853e-12,1
82,82,1.6087962962962962e-12,1
83,83,1.6203703703703704e-12,11
84,84,1.6319444444444445e-12,11
85,85,1.6435185185185185e-12,11
86,86,1.6550925925925926e-12,11
87,87,1.6666666666666666e-12,11
88,88,1.6782407407407407e-12,131
89,89,1.6782407407407407e-12,1
90,90,1.6898148148148149e-12,2
91,91,1.7013888888888888e-12,11
92,92,1.712962962962963e-12,1
93,93,1.712962962962963e-12,11
94,94,1.724537037037037e-12,1
95,95,1.724537037037037e-12,11
96,96,1.736111111111111e-12,11
97,97,1.7476851851851852e-12,11
98,98,1.828703703703704e-12,24
99,99,1.828703703703704e-12,39
100,100,1.828703703703704e-12,1
101,101,1.8402777777777778e-12,2
102,102,1.8402777777777778e-12,1
103,103,1.863425925925926e-12,1
104,104,1.875e-12,9
105,105,1.875e-12,11
106,106,1.9097222222222222e-12,64
107,107,1.921296296296296e-12,2
108,108,1.9328703703703705e-12,43
109,109,1.9328703703703705e-12,24
110,110,1.9328703703703705e-12,9
111,111,1.9560185185185184e-12,1
112,112,1.9675925925925928e-12,1
113,113,1.9675925925925928e-12,9
114,114,1.9791666666666667e-12,11
115,115,1.9907407407407406e-12,64
116,116,1.9907407407407406e-12,3
117,117,1.9907407407407406e-12,11
118,118,2.002314814814815e-12,23
119,119,2.002314814814815e-12,24
120,120,2.002314814814815e-12,1
121,121,2.013888888888889e-12,6
122,122,2.1875e-12,2
123,123,2.210648148148148e-12,1
124,124,2.2222222222222224e-12,11
125,125,2.2337962962962963e-12,11
126,126,2.2685185185185185e-12,11
127,127,2.2800925925925925e-12,25
128,128,2.2800925925925925e-12,1
129,129,2.2800925925925925e-12,11
130,130,2.291666666666667e-12,1
131,131,2.291666666666667e-12,11
132,132,2.3032407407407408e-12,2
133,133,2.3032407407407408e-12,1
134,134,2.3148148148148147e-12,11
135,135,2.326388888888889e-12,1
136,136,2.326388888888889e-12,11
137,137,2.337962962962963e-12,1
138,138,2.349537037037037e-12,1
139,139,2.349537037037037e-12,11
140,140,2.3611111111111113e-12,1
141,141,2.3611111111111113e-12,11
142,142,2.3726851851851852e-12,11
143,143,2.384259259259259e-12,11
144,144,2.395833333333333e-12,23
145,145,2.395833333333333e-12,11
