,Unnamed: 0,time,event
0,0,0.0,15
1,1,1.1574074074074074e-14,31
2,2,1.1574074074074074e-14,1
3,3,1.1574074074074074e-14,11
4,4,1.2731481481481483e-13,3
5,5,1.2731481481481483e-13,1
6,6,1.736111111111111e-13,15
7,7,1.8518518518518518e-13,11
8,8,1.9675925925925925e-13,1
9,9,2.3148148148148146e-13,11
10,10,2.4305555555555556e-13,1
11,11,2.5462962962962965e-13,11
12,12,3.125e-13,1
13,13,3.240740740740741e-13,24
14,14,3.240740740740741e-13,1
15,15,3.3564814814814817e-13,15
16,16,3.472222222222222e-13,1
17,17,3.587962962962963e-13,1
18,18,4.2824074074074074e-13,15
19,19,4.3981481481481483e-13,15
20,20,4.513888888888889e-13,1
21,21,4.629629629629629e-13,24
22,22,4.629629629629629e-13,11
23,23,5.671296296296296e-13,37
24,24,5.671296296296296e-13,15
25,25,5.787037037037037e-13,1
26,26,5.902777777777778e-13,80
27,27,5.902777777777778e-13,37
28,28,5.902777777777778e-13,1
29,29,6.018518518518519e-13,15
30,30,6.134259259259259e-13,15
31,31,6.134259259259259e-13,18
32,32,6.25e-13,25
33,33,6.25e-13,15
34,34,6.25e-13,24
35,35,6.25e-13,1
36,36,6.25e-13,11
37,37,6.365740740740741e-13,31
38,38,6.365740740740741e-13,11
39,39,6.481481481481482e-13,1
40,40,6.597222222222222e-13,1
41,41,6.597222222222222e-13,9
42,42,6.944444444444444e-13,1
43,43,7.175925925925926e-13,25
44,44,7.291666666666667e-13,4
45,45,7.291666666666667e-13,25
46,46,7.407407407407407e-13,15
47,47,7.523148148148149e-13,25
48,48,7.523148148148149e-13,1
49,49,7.638888888888889e-13,25
50,50,7.638888888888889e-13,9
51,51,7.75462962962963e-13,25
52,52,7.87037037037037e-13,25
53,53,7.87037037037037e-13,3
54,54,7.87037037037037e-13,9
55,55,7.986111111111111e-13,9
56,56,8.101851851851852e-13,20
57,57,8.101851851851852e-13,11
58,58,8.912037037037037e-13,4
59,59,9.027777777777778e-13,34
60,60,9.027777777777778e-13,20
61,61,9.027777777777778e-13,9
62,62,9.027777777777778e-13,11
63,63,9.14351851851852e-13,20
64,64,9.14351851851852e-13,25
65,65,9.14351851851852e-13,1
66,66,9.259259259259258e-13,9
67,67,9.259259259259258e-13,11
68,68,9.490740740740741e-13,34
69,69,9.490740740740741e-13,25
70,70,9.60648148148148e-13,34
71,71,9.60648148148148e-13,20
72,72,9.60648148148148e-13,15
73,73,9.722222222222222e-13,34
74,74,9.722222222222222e-13,25
75,75,9.722222222222222e-13,11
76,76,9.837962962962964e-13,25
77,77,9.837962962962964e-13,1
78,78,9.953703703703703e-13,1
79,79,1.0069444444444445e-12,34
80,80,1.0069444444444445e-12,20
81,81,1.0069444444444445e-12,15
82,82,1.0185185185185186e-12,25
83,83,1.0185185185185186e-12,1
84,84,1.0532407407407406e-12,1
85,85,1.099537037037037e-12,15
86,86,1.1111111111111112e-12,3
87,87,1.1111111111111112e-12,1
88,88,1.1226851851851851e-12,3
89,89,1.1458333333333334e-12,57
90,90,1.1458333333333334e-12,1
91,91,1.1458333333333334e-12,11
92,92,1.1574074074074074e-12,1
93,93,1.2037037037037037e-12,1
94,94,1.2152777777777777e-12,1
95,95,1.238425925925926e-12,15
96,96,1.25e-12,15
97,97,1.261574074074074e-12,80
98,98,1.261574074074074e-12,57
99,99,1.261574074074074e-12,1
100,100,1.2731481481481482e-12,5
101,101,1.2731481481481482e-12,20
102,102,1.2731481481481482e-12,1
103,103,1.2847222222222222e-12,3
104,104,1.2847222222222222e-12,1
105,105,1.2847222222222222e-12,11
106,106,1.3078703703703705e-12,15
107,107,1.3194444444444444e-12,57
108,108,1.3425925925925927e-12,25
109,109,1.3425925925925927e-12,1
110,110,1.3541666666666666e-12,24
111,111,1.3541666666666666e-12,1
112,112,1.3657407407407408e-12,1
113,113,1.4236111111111111e-12,15
114,114,1.4236111111111111e-12,1
115,115,1.5277777777777778e-12,57
116,116,1.574074074074074e-12,1
117,117,1.574074074074074e-12,9
118,118,1.5856481481481481e-12,80
119,119,1.5856481481481481e-12,1
120,120,1.5972222222222223e-12,1
121,121,1.5972222222222223e-12,11
122,122,1.6550925925925926e-12,1
123,123,1.6550925925925926e-12,9
124,124,1.6898148148148149e-12,1
125,125,1.7013888888888888e-12,15
126,126,1.736111111111111e-12,1
127,127,1.7824074074074074e-12,1
128,128,1.7824074074074074e-12,11
129,129,1.7939814814814816e-12,1
130,130,1.7939814814814816e-12,11
131,131,1.8055555555555555e-12,4
132,132,1.8055555555555555e-12,1
133,133,1.8171296296296297e-12,24
134,134,1.8171296296296297e-12,1
135,135,1.8171296296296297e-12,75
136,136,1.8171296296296297e-12,11
137,137,1.828703703703704e-12,1
138,138,1.828703703703704e-12,11
139,139,1.9097222222222222e-12,36
140,140,1.9097222222222222e-12,3
141,141,1.9097222222222222e-12,11
142,142,1.921296296296296e-12,3
143,143,1.921296296296296e-12,1
144,144,1.921296296296296e-12,11
145,145,1.9328703703703705e-12,3
146,146,1.9328703703703705e-12,1
147,147,1.9328703703703705e-12,11
148,148,1.9444444444444445e-12,24
149,149,1.9444444444444445e-12,3
