,Unnamed: 0,time,event
0,0,0.0,21
1,1,0.0,25
2,2,0.0,3
3,3,0.0,1
4,4,0.0,11
5,5,1.1574074074074074e-14,1
6,6,2.3148148148148147e-14,15
7,7,2.3148148148148147e-14,1
8,8,3.4722222222222224e-14,1
9,9,4.6296296296296295e-14,4
10,10,4.6296296296296295e-14,1
11,11,5.787037037037037e-14,1
12,12,8.101851851851852e-14,21
13,13,3.587962962962963e-13,15
14,14,3.587962962962963e-13,1
15,15,3.7037037037037036e-13,4
16,16,3.7037037037037036e-13,15
17,17,3.8194444444444445e-13,2
18,18,3.8194444444444445e-13,18
19,19,3.8194444444444445e-13,1
20,20,3.8194444444444445e-13,11
21,21,3.935185185185185e-13,25
22,22,3.935185185185185e-13,15
23,23,3.935185185185185e-13,1
24,24,3.935185185185185e-13,11
25,25,4.050925925925926e-13,54
26,26,4.1666666666666664e-13,15
27,27,4.2824074074074074e-13,1
28,28,4.513888888888889e-13,15
29,29,4.513888888888889e-13,18
30,30,4.513888888888889e-13,54
31,31,4.629629629629629e-13,3
32,32,4.745370370370371e-13,15
33,33,4.745370370370371e-13,11
34,34,4.861111111111111e-13,35
35,35,4.861111111111111e-13,1
36,36,4.976851851851852e-13,1
37,37,5.092592592592593e-13,25
38,38,5.092592592592593e-13,1
39,39,5.092592592592593e-13,11
40,40,5.208333333333334e-13,15
41,41,5.208333333333334e-13,1
42,42,5.324074074074074e-13,4
43,43,5.324074074074074e-13,15
44,44,5.324074074074074e-13,1
45,45,5.324074074074074e-13,11
46,46,5.439814814814814e-13,18
47,47,5.555555555555556e-13,15
48,48,5.555555555555556e-13,1
49,49,5.555555555555556e-13,11
50,50,5.671296296296296e-13,31
51,51,5.671296296296296e-13,47
52,52,5.671296296296296e-13,11
53,53,5.787037037037037e-13,4
54,54,5.787037037037037e-13,1
55,55,5.902777777777778e-13,15
56,56,5.902777777777778e-13,1
57,57,6.018518518518519e-13,54
58,58,6.134259259259259e-13,15
59,59,6.25e-13,1
60,60,6.365740740740741e-13,1
61,61,6.365740740740741e-13,11
62,62,6.481481481481482e-13,15
63,63,6.597222222222222e-13,1
64,64,6.712962962962963e-13,15
65,65,6.712962962962963e-13,3
66,66,6.712962962962963e-13,1
67,67,6.944444444444444e-13,25
68,68,6.944444444444444e-13,15
69,69,7.060185185185185e-13,3
70,70,7.060185185185185e-13,1
71,71,7.175925925925926e-13,1
72,72,7.175925925925926e-13,9
73,73,7.175925925925926e-13,11
74,74,7.291666666666667e-13,1
75,75,7.407407407407407e-13,1
76,76,7.523148148148149e-13,3
77,77,7.523148148148149e-13,1
78,78,7.638888888888889e-13,1
79,79,7.75462962962963e-13,15
80,80,7.75462962962963e-13,1
81,81,7.986111111111111e-13,15
82,82,7.986111111111111e-13,1
83,83,7.986111111111111e-13,11
84,84,8.101851851851852e-13,25
85,85,8.217592592592592e-13,15
86,86,8.217592592592592e-13,91
87,87,8.217592592592592e-13,1
88,88,8.333333333333333e-13,1
89,89,8.564814814814815e-13,1
90,90,8.564814814814815e-13,11
91,91,8.796296296296297e-13,3
92,92,1.0416666666666667e-12,3
93,93,1.099537037037037e-12,15
94,94,1.099537037037037e-12,3
95,95,1.099537037037037e-12,1
96,96,1.1226851851851851e-12,15
97,97,1.1226851851851851e-12,11
98,98,1.1342592592592593e-12,36
99,99,1.1342592592592593e-12,1
100,100,1.1342592592592593e-12,11
101,101,1.1458333333333334e-12,15
102,102,1.1458333333333334e-12,24
103,103,1.1689814814814815e-12,15
104,104,1.1689814814814815e-12,91
105,105,1.1689814814814815e-12,1
106,106,1.1805555555555557e-12,35
107,107,1.1921296296296296e-12,15
108,108,1.1921296296296296e-12,3
109,109,1.2037037037037037e-12,15
110,110,1.2037037037037037e-12,1
111,111,1.2037037037037037e-12,11
112,112,1.2152777777777777e-12,15
113,113,1.2152777777777777e-12,1
114,114,1.2152777777777777e-12,11
115,115,1.238425925925926e-12,11
116,116,1.25e-12,15
