,Unnamed: 0,time,event
0,0,0.0,11
1,1,1.1574074074074074e-14,35
2,2,1.1574074074074074e-14,1
3,3,2.3148148148148147e-14,1
4,4,2.3148148148148147e-14,11
5,5,3.4722222222222224e-14,1
6,6,3.4722222222222224e-14,11
7,7,4.6296296296296295e-14,11
8,8,5.787037037037037e-14,1
9,9,6.944444444444445e-14,11
10,10,8.101851851851852e-14,1
11,11,8.101851851851852e-14,11
12,12,9.259259259259259e-14,1
13,13,9.259259259259259e-14,11
14,14,1.0416666666666666e-13,1
15,15,1.0416666666666666e-13,11
16,16,1.1574074074074073e-13,1
17,17,1.1574074074074073e-13,11
18,18,1.2731481481481483e-13,1
19,19,1.388888888888889e-13,23
20,20,1.388888888888889e-13,39
21,21,1.388888888888889e-13,1
22,22,1.388888888888889e-13,11
23,23,1.5046296296296297e-13,1
24,24,1.6203703703703704e-13,1
25,25,1.6203703703703704e-13,11
26,26,1.8518518518518518e-13,1
27,27,1.9675925925925925e-13,1
28,28,2.0833333333333332e-13,1
29,29,2.1990740740740742e-13,1
30,30,2.3148148148148146e-13,82
31,31,2.3148148148148146e-13,1
32,32,2.4305555555555556e-13,4
33,33,2.4305555555555556e-13,1
34,34,2.5462962962962965e-13,1
35,35,2.662037037037037e-13,1
36,36,2.777777777777778e-13,1
37,37,2.777777777777778e-13,11
38,38,2.8935185185185184e-13,1
39,39,3.0092592592592594e-13,11
40,40,3.125e-13,1
41,41,3.125e-13,11
42,42,3.240740740740741e-13,1
43,43,3.240740740740741e-13,11
44,44,3.3564814814814817e-13,1
45,45,3.3564814814814817e-13,11
46,46,3.472222222222222e-13,1
47,47,3.587962962962963e-13,1
48,48,3.7037037037037036e-13,4
49,49,3.7037037037037036e-13,1
50,50,3.8194444444444445e-13,1
51,51,3.935185185185185e-13,1
52,52,4.050925925925926e-13,1
53,53,4.1666666666666664e-13,1
54,54,4.1666666666666664e-13,11
55,55,4.2824074074074074e-13,1
56,56,4.2824074074074074e-13,11
57,57,4.3981481481481483e-13,1
58,58,4.513888888888889e-13,31
59,59,4.513888888888889e-13,1
60,60,4.629629629629629e-13,1
61,61,4.745370370370371e-13,1
62,62,4.745370370370371e-13,11
63,63,4.861111111111111e-13,1
64,64,4.861111111111111e-13,11
65,65,4.976851851851852e-13,35
66,66,4.976851851851852e-13,1
67,67,5.092592592592593e-13,1
68,68,5.092592592592593e-13,11
69,69,5.208333333333334e-13,1
70,70,5.324074074074074e-13,1
71,71,5.324074074074074e-13,11
72,72,5.439814814814814e-13,1
73,73,5.439814814814814e-13,11
74,74,5.555555555555556e-13,1
75,75,5.555555555555556e-13,11
76,76,5.671296296296296e-13,1
77,77,5.671296296296296e-13,11
78,78,5.902777777777778e-13,1
79,79,6.018518518518519e-13,82
80,80,6.018518518518519e-13,1
81,81,6.018518518518519e-13,11
