,time,event
0,0.39572673696727456,2.0
1,0.9016271048819675,3.0
2,2.382770867791545,3.0
3,2.5780361761414903,2.0
4,2.586703060273007,2.0
5,2.5884509205281767,2.0
6,3.086159844005833,3.0
7,3.0896497618373298,4.0
8,3.0947836431188396,2.0
9,3.09834186826766,2.0
10,3.1092825681297476,1.0
11,3.274724766453151,4.0
12,3.461984216664311,4.0
13,3.4662334264647017,1.0
14,3.506744688335496,0.0
15,3.640018793270738,0.0
16,3.652857301581804,4.0
17,3.701812960763461,0.0
18,3.966563486497754,1.0
19,3.970343295758462,1.0
20,4.010175010734544,2.0
21,4.161686649654992,2.0
22,4.294574632187794,0.0
23,4.31569591751838,4.0
24,4.317026156221069,3.0
25,5.066759580971084,2.0
26,5.150044016492388,4.0
27,5.393740675897345,2.0
28,5.576170821497396,2.0
29,5.797371130168263,2.0
30,5.964810692713043,4.0
31,6.06987270227119,0.0
32,6.118675462344197,2.0
33,6.286986080193511,1.0
34,6.740935261280295,2.0
35,6.877842870850449,4.0
36,7.556454120984925,2.0
37,7.721874904861796,4.0
38,7.7432834183104955,1.0
39,7.745615980922197,0.0
40,7.797730023362733,2.0
41,7.798607262043906,2.0
42,7.878559953336784,4.0
43,8.026940180832765,4.0
44,8.152678804671636,3.0
45,8.26949249225167,0.0
46,8.326717152116435,1.0
47,8.540318742922707,0.0
48,8.572197488864822,4.0
49,8.69543111324824,2.0
50,8.700262382142553,2.0
51,8.788697660875277,2.0
52,8.791731425090536,0.0
53,8.893771572214455,4.0
54,9.034534194639583,0.0
55,9.059238542958893,1.0
56,9.382595799733704,3.0
57,9.382923933417988,4.0
58,9.434457866201031,0.0
59,9.674438607712608,3.0
60,9.716132263563694,2.0
61,10.049133049099396,4.0
62,10.311693410366452,3.0
63,10.497326076151728,3.0
64,10.631363006434269,0.0
65,11.017562908946665,4.0
66,11.237050097056848,2.0
67,11.258571609811765,2.0
68,11.281577376314715,4.0
69,11.571770806729159,2.0
70,11.766520769404975,4.0
71,11.929314467159486,1.0
72,11.966027263880406,2.0
73,12.212166680537413,2.0
74,12.233498107702394,0.0
75,12.34109607334653,3.0
76,12.351029670198526,1.0
77,12.409961664467621,0.0
78,12.563319305835225,3.0
79,12.689647671217452,4.0
80,12.76978623221911,4.0
81,12.772650053310311,0.0
82,12.79781210800245,4.0
83,12.800963175822764,2.0
84,12.89272402723498,3.0
85,12.924566192784837,3.0
86,13.228333570591529,4.0
87,13.358468987532268,3.0
88,13.383077888700386,4.0
89,13.46557187472079,0.0
90,13.516408195819318,4.0
91,13.891991996230667,4.0
92,13.914013303979313,4.0
93,13.985121016795048,1.0
94,14.079490654177453,3.0
95,14.092543517831011,2.0
96,14.56775870137555,4.0
97,14.64848301114276,4.0
98,14.698890485851214,0.0
99,14.740106881580497,2.0
100,14.76603980275443,3.0
101,14.768307100391509,4.0
102,14.827041401774272,4.0
103,14.854962062911696,1.0
104,14.907354275801172,4.0
105,14.914639299483616,4.0
106,14.946964980050232,3.0
107,15.048807808092057,4.0
108,15.09322152472217,0.0
109,15.174977346860905,2.0
110,15.19456217219388,0.0
111,15.260695550821913,4.0
112,15.273784235060106,0.0
113,15.295028914541753,1.0
114,15.591973908171335,2.0
115,15.675912392642903,2.0
116,15.727860250654324,3.0
117,15.764308165533414,4.0
118,17.13634914436999,0.0
119,17.150679360518932,3.0
120,17.46455636113402,4.0
121,17.531591082180984,0.0
122,17.577108809377673,4.0
123,17.579206124484383,4.0
124,17.71613883664343,2.0
125,17.829917343641053,4.0
126,17.952539746565527,1.0
127,17.99424951401265,0.0
128,18.038756984589128,4.0
129,18.063793941649735,2.0
130,18.181222059773997,1.0
131,18.205445539760078,2.0
132,18.225967723670642,0.0
133,18.274638109178895,0.0
134,18.321635582604436,2.0
135,18.495695795692278,2.0
136,18.549323834844877,4.0
137,18.549789013403707,4.0
138,18.613967481613788,2.0
139,18.626073841201663,4.0
140,18.65843604729499,2.0
141,18.682043441569935,0.0
142,18.709628267235885,1.0
143,18.757378477006014,4.0
144,18.764726473072727,0.0
145,18.770234007432915,2.0
146,18.841286014476914,4.0
147,18.967798206728972,4.0
148,19.111582241002534,1.0
149,19.566438674551733,0.0
